,버스노선번호,몇번째 정류장,노선이름
1036,35,39,상명대학교
1037,35,40,천안톨게이트
1038,35,41,도솔광장
1039,35,42,대림한숲아파트
1040,35,43,고속터미널
1041,36,1,종합터미널
1042,36,2,대림한숲아파트
1043,36,3,도솔광장
1044,36,4,천안톨게이트
1045,36,5,상명대학교
1046,36,6,단국대치대병원
1047,36,7,단대병원
1048,36,8,오승빌라
1049,36,9,성거육영아파트
1050,36,10,망향의동산
1051,36,11,오성원룸
1052,36,12,청광산업
1053,36,13,송남리
1054,36,14,남창마을
1055,36,15,북천안자이에뜨
1056,36,16,충남예술고등학교
1057,36,17,성거도서관
1058,36,18,천흥리
1059,36,19,성 거  SKC
1060,36,20,성거읍행정복지센터
1061,36,21,송남리
1062,36,22,문덕1리입구
1063,36,23,문덕리
1064,36,24,충청연수원 입구
1065,36,25,소우리입구
1066,36,26,벽산아파트
1067,36,27,서북구청
1068,36,28,직산읍행정복지센터
1069,36,29,직산사거리
1070,36,30,직산역입구
1071,36,31,신당동
1072,36,32,농산물도매시장
1073,36,33,천안상업고등학교(e편한세상천안부성아파트)
1074,36,34,공주대공과대학
1075,36,35,부성1동행정복지센터
1076,36,36,두정역마을
1077,36,37,두정역 푸르지오
1078,36,38,두정역입구
1079,36,39,이안아파트 코아루아파트
1080,36,40,역말오거리
1081,36,41,신부우방아파트
1082,36,42,신부청광아파트
1083,36,43,종합터미널
1084,37,1,고속터미널
1085,37,2,신부청광아파트
1086,37,3,동아태조아파트
1087,37,4,역말오거리
1088,37,5,이안아파트 코아루아파트
1089,37,6,두정역입구
1090,37,7,부성1동행정복지센터
1091,37,8,공주대공과대학
1092,37,9,천안상업고등학교
1093,37,10,"메가마트, 농수산물도매시장"
1094,37,11,신당동
1095,37,12,직산역입구
1096,37,13,직산역
1097,37,14,직산읍행정복지센터
1098,37,15,서북구청
1099,37,16,삼환나우빌
1100,37,17,소우리입구
1101,37,18,소우1리(바조리)
1102,37,19,충청연수원 입구
1103,37,20,전경대
1104,37,21,남산1리
1105,37,22,정촌리
1106,37,23,삼곡리종점
1107,38,1,삼곡리종점
1108,38,2,정촌리
1109,38,3,남산1리
1110,38,4,전경대
1111,38,5,소우리입구
1112,38,6,벽산아파트
1113,38,7,서북구청
1114,38,8,직산읍행정복지센터
1115,38,9,직산사거리
1116,38,10,직산역
1117,38,11,직산역입구
1118,38,12,신당동
1119,38,13,농산물도매시장
1120,38,14,천안상업고등학교(e편한세상천안부성아파트)
1121,38,15,공주대공과대학
1122,38,16,부성1동행정복지센터
1123,38,17,두정역마을
1124,38,18,두정역 푸르지오
1125,38,19,두정역입구
1126,38,20,이안아파트 코아루아파트
1127,38,21,역말오거리
1128,38,22,신부우방아파트
1129,38,23,신부청광아파트
1130,38,24,종합터미널
1131,39,1,천안아산역
1132,39,2,호수공원
1133,39,3,아산역
1134,39,4,한국표준협회
1135,39,5,장재마을11단지
1136,39,6,쌍용동일하이빌
1137,39,7,신방초원아파트
1138,39,8,한라 동백2차아파트정문
1139,39,9,용곡더쉴아파트
1140,39,10,두레현대1단지아파트
1141,39,11,쌍용현대1차아파트
1142,39,12,충무병원후문
1143,39,13,충무병원
1144,39,14,다가동신성아파트YWCA
1145,39,15,일봉초등학교
1146,39,16,남부오거리
1147,39,17,농협원성점
1148,39,18,청과시장
1149,39,19,버들육거리
1150,39,20,중앙도서관
1151,39,21,천안역 필하우스 에듀시티
1152,39,22,천안북중학교
1153,39,23,신안파출소
1154,39,24,종합터미널
1155,39,25,대림한숲아파트
1156,39,26,천안톨게이트
1157,39,27,상명대학교
1158,39,28,단국대치대병원
1159,39,29,단대병원
1160,40,1,단대병원
1161,40,2,단대병원
1162,40,3,상명대학교
1163,40,4,천안톨게이트
1164,40,5,도솔광장
1165,40,6,대림한숲아파트
1166,40,7,종합터미널
1167,40,8,신안파출소
1168,40,9,천안초등학교
1169,40,10,천안역 필하우스 에듀시티
1170,40,11,청소년수련관
1171,40,12,버들육거리
1172,40,13,청과시장
1173,40,14,농협원성점
1174,40,15,남부오거리
1175,40,16,일봉초등학교
1176,40,17,다가동신성아파트
1177,40,18,쌍용극동아파트(충무병원정문)
1178,40,19,쌍용현대2차아파트
1179,40,20,성지새말2단지아파트
1180,40,21,용곡더쉴아파트
1181,40,22,현대 향촌아파트정문
1182,40,23,신방초원아파트후문
1183,40,24,신촌초등학교
1184,40,25,쌍용동일하이빌
1185,40,26,장재마을11단지
1186,40,27,아산역
1187,40,28,천안아산역
1188,41,1,평택버스터미널
1189,41,2,버스터미널
1190,41,3,유천3동
1191,41,4,신평11동(유천3리)
1192,41,5,유천2리
1193,41,6,신평9통(유천1리)
1194,41,7,안성천교
1195,41,8,안궁5리(문화촌)
1196,41,9,안궁3리(가룡)
1197,41,10,안궁리
1198,41,11,대홍5리(홍천)
1199,41,12,대홍5리
1200,41,13,대홍1리(대정)
1201,41,14,대홍4리(갯방죽)
1202,41,15,희성폴리머
1203,41,16,장로교회
1204,41,17,성환터미널
1205,42,1,성환리(성환터미널)
1206,42,2,장로교회
1207,42,3,희성폴리머
1208,42,4,대홍4리(갯방죽)
1209,42,5,대홍리
1210,42,6,대홍5리
1211,42,7,대홍5리 홍천
1212,42,8,안궁4리(신안동)
1213,42,9,안궁3리
1214,42,10,안궁5리
1215,42,11,안성천교앞
1216,42,12,신평9통(유천1리)
1217,42,13,유천2리
1218,42,14,신평11통(유천3리)
1219,42,15,유천3동
1220,42,16,평택역
1221,42,17,평택버스터미널
1222,43,1,성환리(성환터미널)
1223,43,2,장로교회
1224,43,3,희성폴리머
1225,43,4,대홍4리(갯방죽)
1226,43,5,대홍리
1227,43,6,대홍5리
1228,43,7,대홍5리 홍천
1229,43,8,안궁4리(신안동)
1230,43,9,안궁3리
1231,43,10,안궁5리
1232,43,11,안성천교앞
1233,43,12,신평9통(유천1리)
1234,43,13,유천2리
1235,43,14,신평11통(유천3리)
1236,43,15,유천3동
1237,43,16,평택버스터미널앞
1238,43,17,경찰서
1239,43,18,평택경찰서사거리
1240,43,19,성동초등학교앞
1241,43,20,합정동주공3단지후문앞
1242,43,21,평택여중사거리
1243,43,22,신한중고등학교
1244,43,23,평택고등학교
1245,43,24,평택시청
1246,44,1,평택시청
1247,44,2,한전앞
1248,44,3,신한중고등학교
1249,44,4,평택여중사거리
1250,44,5,합정동주공3단지후문
1251,44,6,한광고교입구
1252,44,7,삼성생명
1253,44,8,박애병원
1254,44,9,평택버스터미널
1255,44,10,버스터미널
1256,44,11,유천3동
1257,44,12,신평11동(유천3리)
1258,44,13,유천2리
1259,44,14,신평9통(유천1리)
1260,44,15,안성천교
1261,44,16,안궁5리(문화촌)
1262,44,17,안궁3리(가룡)
1263,44,18,안궁리
1264,44,19,대홍5리(홍천)
1265,44,20,대홍5리
1266,44,21,대홍1리(대정)
1267,44,22,대홍4리(갯방죽)
1268,44,23,희성폴리머
1269,44,24,장로교회
1270,44,25,성환터미널
1271,45,1,양령2리
1272,45,2,수향교
1273,45,3,수향4리
1274,45,4,안궁1리 경로당
1275,45,5,안궁1리
1276,45,6,안궁2길
1277,45,7,안궁리
1278,45,8,대홍5리(홍천)
1279,45,9,대홍5리
1280,45,10,대홍5리
1281,45,11,대홍1리(대정)
1282,45,12,대홍4리(갯방죽)
1283,45,13,희성폴리머
1284,45,14,장로교회
1285,45,15,성환4리
1286,45,16,성환10리
1287,45,17,성신초등학교
1288,45,18,성환역
1289,45,19,골드아파트
1290,45,20,삼풍아파트
1291,45,21,성환리(성환터미널)
1292,46,1,성환터미널
1293,46,2,삼풍아파트
1294,46,3,골드아파트
1295,46,4,성환역
1296,46,5,성신초등학교
1297,46,6,성환10리
1298,46,7,성환4리
1299,46,8,장로교회
1300,46,9,희성폴리머
1301,46,10,대홍4리(갯방죽)
1302,46,11,대홍리
1303,46,12,대홍5리
1304,46,13,대홍주유소
1305,46,14,대홍5리 홍천
1306,46,15,안궁2길
1307,46,16,안궁2리마을회관
1308,46,17,양령2리
1309,47,1,백석대학교(운동장)
1310,47,2,백석대목양관
1311,47,3,백석대 정문
1312,47,4,백석대학교
1313,47,5,금호어울림아파트
1314,47,6,상명대학교
1315,47,7,천안톨게이트
1316,47,8,도솔광장
1317,47,9,대림한숲아파트
1318,47,10,고속터미널
1319,47,11,신부청광아파트
1320,47,12,동아태조아파트
1321,47,13,역말오거리
1322,47,14,이안아파트 코아루아파트
1323,47,15,두정역푸르지오
1324,47,16,두정역
1325,47,17,한성3차아파트
1326,47,18,두정우남아파트
1327,47,19,한기대(두정)
1328,47,20,"부성2동행정복지센터,두정계룡아파트"
1329,47,21,두정도서관
1330,47,22,두정고등학교
1331,47,23,두정대우5차아파트
1332,47,24,계룡리슈빌
1333,47,25,백석더샵아파트
1334,47,26,두정세광아파트
1335,47,27,두정부경아파트
1336,47,28,한방병원
1337,47,29,백석그린빌아파트
1338,47,30,백석초등학교
1339,47,31,주공그린빌3차아파트
1340,47,32,백석11단지
1341,47,33,천안시청 서북구보건소
1342,47,34,트윈팰리스
1343,47,35,불당아이파크
1344,47,36,불당대동아파트108동앞
1345,47,37,불당대원아파트
1346,47,38,쌍용3동행정복지센터
1347,47,39,쌍용동맘마마트
1348,47,40,나사렛대학교
1349,47,41,방아다리공원
1350,48,1,방아다리공원
1351,48,2,나사렛대학교
1352,48,3,쌍용동맘마마트
1353,48,4,쌍용3동행정복지센터
1354,48,5,용암초등학교
1355,48,6,불당호반아파트
1356,48,7,불당동일하이빌3단지
1357,48,8,불당동일하이빌2단지
1358,48,9,트윈팰리스
1359,48,10,천안시청 서북구보건소
1360,48,11,백석호반1차아파트
1361,48,12,백석호반2차아파트
1362,48,13,백석그린빌아파트
1363,48,14,두정부경아파트
1364,48,15,두정세광아파트
1365,48,16,백석더샵아파트
1366,48,17,백석아이파크
1367,48,18,두정대우5차아파트
1368,48,19,두정도서관
1369,48,20,두정중학교
1370,48,21,"부성2동행정복지센터,두정경남아파트"
1371,48,22,두정대우3차아파트
1372,48,23,두정우남아파트
1373,48,24,주공8단지아파트
1374,48,25,두정역
1375,48,26,두정역입구
1376,48,27,이안아파트 코아루아파트
1377,48,28,역말오거리
1378,48,29,신부우방아파트
1379,48,30,신부청광아파트
1380,48,31,종합터미널
1381,48,32,대림한숲아파트
1382,48,33,천안톨게이트
1383,48,34,상명대학교
1384,48,35,단국대치대병원
1385,48,36,금호어울림아파트
1386,48,37,백석문화대
1387,48,38,백석대 정문
1388,48,39,백석대학교(운동장)
1389,49,1,고속터미널
1390,49,2,신부청광아파트
1391,49,3,동아태조아파트
1392,49,4,역말오거리
1393,49,5,이안아파트 코아루아파트
1394,49,6,두정역입구
1395,49,7,두정역마을
1396,49,8,부성1동행정복지센터
1397,49,9,공주대공과대학
1398,49,10,천안상업고등학교
1399,49,11,"메가마트, 농수산물도매시장"
1400,49,12,업성초교
1401,49,13,업성고교
1402,49,14,원네스아파트
1403,49,15,선바위
1404,49,16,밤골
1405,49,17,2공단입구
1406,49,18,번영로가구타운
1407,49,19,사라리
1408,49,20,차암공단입구
1409,49,21,롯데푸드
1410,49,22,한국하니웰
1411,49,23,천안산업단지관리공단
1412,49,24,직산대림아파트
1413,49,25,O.N.
1414,49,26,동보아파트
1415,49,27,우성8차아파트
1416,49,28,우성8차아파트
1417,49,29,양당초교입구
1418,49,30,홍익주유소
1419,49,31,자은가리
1420,49,32,청솔아파트
1421,49,33,부송2리
1422,49,34,유원빌라
1423,49,35,청호4차아파트
1424,49,36,직산사거리
1425,49,37,직산역입구
1426,49,38,신당동
1427,49,39,농산물도매시장
1428,49,40,천안상업고등학교(e편한세상천안부성아파트)
1429,49,41,공주대공과대학
1430,49,42,부성1동행정복지센터
1431,49,43,두정역마을
1432,49,44,두정역 푸르지오
1433,49,45,두정역입구
1434,49,46,이안아파트 코아루아파트
1435,49,47,역말오거리
1436,49,48,신부우방아파트
1437,49,49,신부청광아파트
1438,49,50,종합터미널
1439,50,1,고속터미널
1440,50,2,신부청광아파트
1441,50,3,동아태조아파트
1442,50,4,역말오거리
1443,50,5,이안아파트 코아루아파트
1444,50,6,두정역입구
1445,50,7,두정역마을
1446,50,8,부성1동행정복지센터
1447,50,9,공주대공과대학
1448,50,10,천안상업고등학교
1449,50,11,"메가마트, 농수산물도매시장"
1450,50,12,신당동
1451,50,13,직산역입구
1452,50,14,삼은리
1453,50,15,청호4차아파트
1454,50,16,유원빌라
1455,50,17,부송2리
1456,50,18,청솔아파트
1457,50,19,자은가리
1458,50,20,홍익주유소
1459,50,21,양당초교입구
1460,50,22,우성8차아파트
1461,50,23,우성8차아파트
1462,50,24,동보아파트
1463,50,25,비젼인텍
1464,50,26,직산대림아파트
1465,50,27,천안산업단지관리공단
1466,50,28,롯데푸드
1467,50,29,차암공단입구
1468,50,30,사라리
1469,50,31,번영로가구타운
1470,50,32,2공단입구
1471,50,33,서북경찰서
1472,50,34,업성초등학교
1473,50,35,농산물도매시장
1474,50,36,천안상업고등학교(e편한세상천안부성아파트)
1475,50,37,공주대공과대학
1476,50,38,부성1동행정복지센터
1477,50,39,두정역마을
1478,50,40,두정역 푸르지오
1479,50,41,두정역입구
1480,50,42,이안아파트 코아루아파트
1481,50,43,역말오거리
1482,50,44,신부우방아파트
1483,50,45,신부청광아파트
1484,50,46,종합터미널
1485,51,1,고속터미널
1486,51,2,신부청광아파트
1487,51,3,동아태조아파트
1488,51,4,역말오거리
1489,51,5,이안아파트 코아루아파트
1490,51,6,두정역입구
1491,51,7,두정역마을
1492,51,8,부성1동행정복지센터
1493,51,9,공주대공과대학
1494,51,10,천안상업고등학교
1495,51,11,"메가마트, 농수산물도매시장"
1496,51,12,업성초교
1497,51,13,업성고교
1498,51,14,선바위
1499,51,15,밤골
1500,51,16,2공단입구
1501,51,17,번영로가구타운
1502,51,18,사라리
1503,51,19,차암공단입구
1504,51,20,롯데푸드
1505,51,21,한국하니웰
1506,51,22,천안산업단지관리공단
1507,51,23,직산대림아파트
1508,51,24,O.N.
1509,51,25,동보아파트
1510,51,26,우성8차아파트
1511,51,27,우성8차아파트
1512,51,28,양당초교입구
1513,51,29,양당초등학교
1514,51,30,양당초등학교
1515,51,31,홍익주유소
1516,51,32,자은가리
1517,51,33,청솔아파트
1518,51,34,부송2리
1519,51,35,유원빌라
1520,51,36,청호4차아파트
1521,51,37,직산사거리
1522,51,38,직산역입구
1523,51,39,신당동
1524,51,40,농산물도매시장
1525,51,41,천안상업고등학교(e편한세상천안부성아파트)
1526,51,42,공주대공과대학
1527,51,43,부성1동행정복지센터
1528,51,44,두정역마을
1529,51,45,두정역 푸르지오
1530,51,46,두정역입구
1531,51,47,이안아파트 코아루아파트
1532,51,48,역말오거리
1533,51,49,신부우방아파트
1534,51,50,신부청광아파트
1535,51,51,종합터미널
1536,52,1,고속터미널
1537,52,2,신부청광아파트
1538,52,3,동아태조아파트
1539,52,4,역말오거리
1540,52,5,이안아파트 코아루아파트
1541,52,6,두정역입구
1542,52,7,두정역마을
1543,52,8,부성1동행정복지센터
1544,52,9,공주대공과대학
1545,52,10,천안상업고등학교
1546,52,11,"메가마트, 농수산물도매시장"
1547,52,12,신당동
1548,52,13,직산역입구
1549,52,14,삼은리
1550,52,15,청호4차아파트
1551,52,16,유원빌라
1552,52,17,부송2리
1553,52,18,청솔아파트
1554,52,19,자은가리
1555,52,20,홍익주유소
1556,52,21,양당초등학교
1557,52,22,양당초등학교
1558,52,23,양당초교입구
1559,52,24,우성8차아파트
1560,52,25,우성8차아파트
1561,52,26,동보아파트
1562,52,27,비젼인텍
1563,52,28,직산대림아파트
1564,52,29,천안산업단지관리공단
1565,52,30,롯데푸드
1566,52,31,차암공단입구
1567,52,32,사라리
1568,52,33,번영로가구타운
1569,52,34,2공단입구
1570,52,35,서북경찰서
1571,52,36,업성초등학교
1572,52,37,농산물도매시장
1573,52,38,천안상업고등학교(e편한세상천안부성아파트)
