,버스노선번호,몇번째 정류장,노선이름
7481,218,22,풍세면행정복지센터
7482,218,23,우신주택
7483,218,24,삼부연립
7484,218,25,보성1리
7485,218,26,용정리
7486,218,27,용정리
7487,218,28,남관리(농협)
7488,218,29,남관리
7489,218,30,동양철관
7490,218,31,강성공업사
7491,218,32,통세골
7492,218,33,신방한라비발디후문
7493,218,34,현대까치아파트
7494,218,35,청당2통(새텃마을)
7495,218,36,천안제일요양원
7496,218,37,우미린아파트
7497,218,38,청수공원
7498,218,39,경남아너스빌
7499,218,40,주공4단지
7500,218,41,남양유업
7501,218,42,청수현대아파트
7502,218,43,남산축협
7503,218,44,천안중앙시장
7504,218,45,온양나드리
7505,218,46,천안역 동부광장
7506,218,47,삼도상가
7507,218,48,복자여자중고등학교
7508,218,49,방죽안오거리
7509,218,50,종합터미널
7510,219,1,651
7511,219,2,풍세면행정복지센터
7512,219,3,우신주택
7513,219,4,보성리
7514,219,5,RMS테크놀로지
7515,219,6,풍세산단2로
7516,219,7,이랜드리테일
7517,219,8,이랜드물류센터
7518,220,1,651
7519,220,2,이랜드월드
7520,220,3,이랜드리테일
7521,220,4,풍세산단2로
7522,220,5,RMS테크놀로지
7523,220,6,보성리
7524,220,7,풍세면행정복지센터
7525,221,1,652
7526,221,2,풍세면행정복지센터
7527,221,3,우신주택
7528,221,4,보성리
7529,221,5,RMS테크놀로지
7530,221,6,풍세산단2로
7531,221,7,이랜드리테일
7532,221,8,이랜드물류센터
7533,221,9,용정리(산단길목)
7534,221,10,태학산자연휴양림
7535,221,11,삼태2리
7536,221,12,학계마을
7537,221,13,학계마을
7538,221,14,원당
7539,221,15,삼태리(종점)
7540,222,1,652
7541,222,2,삼태리(종점)
7542,222,3,원당
7543,222,4,삼태2리
7544,222,5,용정리(산단길목)
7545,222,6,이랜드월드
7546,222,7,이랜드리테일
7547,222,8,풍세산단2로
7548,222,9,RMS테크놀로지
7549,222,10,보성리
7550,222,11,풍세면행정복지센터
7551,223,1,660
7552,223,2,행정리
7553,223,3,행정1리
7554,223,4,모든테크
7555,223,5,천안공원묘원
7556,223,6,신덕리(보랫골)
7557,223,7,신덕리(보랫골)
7558,223,8,신덕리
7559,223,9,무학1리(저우실)
7560,223,10,무학리
7561,223,11,무학2리(쌍령리입구
7562,223,12,매당교차로
7563,223,13,광덕면행정복지센터
7564,224,1,660
7565,224,2,광덕면행정복지센터
7566,224,3,매당교차로
7567,224,4,무학2리(쌍령리입구)
7568,224,5,무학리
7569,224,6,무학1리(저우실)
7570,224,7,신덕리
7571,224,8,신덕리(보랫골)
7572,224,9,신덕리(보랫골)
7573,224,10,천안공원묘원
7574,224,11,대흥금속
7575,224,12,행정1리
7576,224,13,행정리
7577,225,1,661
7578,225,2,광덕면행정복지센터
7579,225,3,매당교차로
7580,225,4,무학2리(쌍령리입구)
7581,225,5,무학리
7582,225,6,무학1리(저우실)
7583,225,7,신덕리
7584,225,8,신덕리(보랫골)
7585,225,9,신덕리(보랫골)
7586,225,10,천안공원묘원
7587,225,11,행정1리
7588,225,12,대평1리(대평원)
7589,225,13,대평2리
7590,225,14,대평2리
7591,225,15,원덕리
7592,225,16,원덕1리(원터)
7593,225,17,원덕2리
7594,225,18,자연누리성
7595,225,19,원덕2리
7596,225,20,추모공원
7597,226,1,661
7598,226,2,추모공원
7599,226,3,원덕2리
7600,226,4,원덕1리(원터)
7601,226,5,원덕리
7602,226,6,대평2리
7603,226,7,대평2리
7604,226,8,대평1리(대평원)
7605,226,9,행정1리
7606,226,10,천안공원묘원
7607,226,11,신덕리(보랫골)
7608,226,12,신덕리(보랫골)
7609,226,13,신덕리
7610,226,14,무학1리(저우실)
7611,226,15,무학리
7612,226,16,무학2리(쌍령리입구
7613,226,17,매당교차로
7614,226,18,광덕면행정복지센터
7615,227,1,662
7616,227,2,무학리버스종점
7617,227,3,무학2리
7618,227,4,충남슈퍼
7619,227,5,매당교차로
7620,227,6,광덕면행정복지센터
7621,228,1,662
7622,228,2,광덕면행정복지센터
7623,228,3,매당교차로
7624,228,4,충남슈퍼
7625,228,5,무학2리
7626,228,6,무학리버스종점
7627,229,1,663
7628,229,2,소정면사무소
7629,229,3,미죽리
7630,229,4,미죽1리
7631,229,5,미죽2리
7632,229,6,미죽2리마을회관
7633,229,7,미죽2리
7634,229,8,미죽1리
7635,229,9,미죽리
7636,229,10,가송2리마을회관
7637,229,11,가송2리
7638,229,12,가송3리
7639,229,13,가송1리
7640,229,14,풍서4리
7641,229,15,풍서4리
7642,229,16,풍서4리(호정)
7643,229,17,풍세면행정복지센터
7644,230,1,663
7645,230,2,풍세면행정복지센터
7646,230,3,풍서4리(호정)
7647,230,4,풍서4리
7648,230,5,풍서4리
7649,230,6,가송1리
7650,230,7,가송3리
7651,230,8,가송2리
7652,230,9,가송2리마을회관
7653,230,10,미죽리
7654,230,11,미죽1리
7655,230,12,미죽2리
7656,230,13,미죽2리마을회관
7657,230,14,미죽2리
7658,230,15,미죽1리
7659,230,16,미죽리
7660,230,17,소정면사무소
7661,231,1,7
7662,231,2,남부고가교
7663,231,3,용곡세광아파트
7664,231,4,용곡세광엔리치타워
7665,231,5,새샘중학교
7666,231,6,청당2통(새텃마을)
7667,231,7,천안제일요양원
7668,231,8,우미린아파트
7669,231,9,"우미린,한양수자인아파트"
7670,231,10,대전지방검찰청천안지청
7671,231,11,청룡동행정복지센터
7672,231,12,동남경찰서
7673,231,13,청수극동2차아파트
7674,231,14,청수LG SK아파트
7675,231,15,공립지역아동센터
7676,231,16,청수현대아파트
7677,231,17,농협원성점
7678,231,18,청과시장
7679,231,19,버들육거리
7680,231,20,동남구보건소
7681,231,21,천안역
7682,231,22,삼도상가
7683,231,23,복자여자중고등학교
7684,231,24,방죽안오거리
7685,231,25,종합터미널
7686,231,26,대림한숲아파트
7687,231,27,대림한내아파트
7688,231,28,역말오거리
7689,231,29,이안아파트 코아루아파트
7690,231,30,두정역푸르지오
7691,231,31,두정역
7692,231,32,두정대우1차아파트
7693,231,33,두정대림아파트
7694,231,34,두정도서관
7695,231,35,천안고용노동지청
7696,231,36,천안우체국
7697,231,37,성정중학교
7698,231,38,성정현대아파트
7699,231,39,성정선경아파트
7700,231,40,구상골사거리
7701,231,41,성정동 전자랜드
7702,231,42,봉명 청솔아파트
7703,231,43,계광중학교
7704,231,44,천안여상입구
7705,231,45,쌍용패션거리
7706,231,46,쌍용동 이마트
7707,231,47,성지새말아파트
7708,231,48,현대 향촌아파트
7709,231,49,신방초원아파트후문
7710,231,50,신방체육관
7711,231,51,신흥방산마을
7712,231,52,하나리움
7713,231,53,한성필하우스
7714,231,54,새마을금고
7715,231,55,"신방도서관, 푸르지오아파트"
7716,231,56,신방한라비발디아파트
7717,231,57,신방한라비발디후문
7718,231,58,현대까치아파트
7719,231,59,새샘중학교
7720,231,60,청당마을신도브래뉴아파트후문
7721,231,61,남부고가교(천안국빈장례식장)
7722,232,1,70
7723,232,2,구룡동
7724,232,3,구룡1통
7725,232,4,구룡1통입구
7726,232,5,도리티고개
7727,232,6,선문대(천안)
7728,232,7,천안여자고등학교
7729,232,8,원삼거리
7730,232,9,천안박물관
7731,232,10,천안변전소
7732,232,11,구성5통
7733,232,12,천안노인전문요양원
7734,232,13,천안노인전문요양원(종점)
7735,232,14,구성5통
7736,232,15,천안변전소
7737,232,16,구성신성아파트
7738,232,17,구성초등학교
7739,232,18,구성동중앙신협
7740,232,19,우성VIP 아파트
7741,232,20,남산축협
7742,232,21,천안중앙시장
7743,232,22,온양나드리
7744,232,23,천안역 동부광장
7745,232,24,삼도상가
7746,232,25,복자여자중고등학교
7747,232,26,방죽안오거리
7748,232,27,종합터미널
7749,233,1,70
7750,233,2,종합터미널
7751,233,3,방죽안오거리
7752,233,4,복자여자중고등학교
7753,233,5,삼도상가
7754,233,6,천안역 동부광장
7755,233,7,온양나드리
7756,233,8,남산중앙시장
7757,233,9,영성로
7758,233,10,남부오거리
7759,233,11,우성VIP 아파트
7760,233,12,삼룡교
7761,233,13,구성초등학교
7762,233,14,구성신성아파트
7763,233,15,천안변전소
7764,233,16,구성5통
7765,233,17,천안노인전문요양원
7766,233,18,천안노인전문요양원(종점)
7767,233,19,구성5통
7768,233,20,천안변전소
7769,233,21,천안박물관
7770,233,22,원삼거리
7771,233,23,천안여자고등학교
7772,233,24,선문대(천안)
7773,233,25,도리티고개
7774,233,26,구룡1통입구
7775,233,27,구룡동
7776,234,1,700
7777,234,2,안서동(문암)
7778,234,3,백석대 정문
7779,234,4,백석대학교
7780,234,5,금호어울림아파트
7781,234,6,상명대학교
7782,234,7,천안톨게이트
7783,234,8,도솔광장
7784,234,9,대림한숲아파트
7785,234,10,종합터미널
7786,234,11,방죽안오거리
7787,234,12,복자여자중고등학교
7788,234,13,삼도상가
7789,234,14,천안역 동부광장
7790,234,15,온양나드리
7791,234,16,남산중앙시장
7792,234,17,영성로
7793,234,18,남부오거리
7794,234,19,우성VIP 아파트
7795,234,20,삼룡교
7796,234,21,구성초등학교
7797,234,22,구성신성아파트
7798,234,23,천안박물관
7799,234,24,원삼거리
7800,234,25,천안여자고등학교
7801,234,26,선문대(천안)
7802,234,27,도리티고개
7803,234,28,삼성1리
7804,234,29,삼성리
7805,234,30,도장리
7806,234,31,영흥산업
7807,234,32,소사리
7808,234,33,대곡리
7809,234,34,소정육교(맹골)
7810,234,35,대곡1리
7811,234,36,소정리
7812,234,37,소정면사무소
7813,234,38,소정리역
7814,234,39,소정면우체국
7815,234,40,소정리입구
7816,234,41,KCC앞
7817,234,42,운당2리
7818,234,43,운당1리
7819,234,44,행정리
7820,234,45,유천리
7821,234,46,유천리(어천)
7822,234,47,유천리
7823,234,48,유천2리
7824,234,49,민석아파트입구
7825,234,50,덕고개
7826,234,51,전의중학교
7827,234,52,전의역
7828,234,53,재동아파트
7829,234,54,전의읍내리(종점)
7830,235,1,700
7831,235,2,전의읍내리(종점)
7832,235,3,재동아파트
7833,235,4,전의역
7834,235,5,전의중학교
7835,235,6,덕고개
7836,235,7,민석아파트입구
7837,235,8,유천2리
7838,235,9,유천리
7839,235,10,유천리(어천)
7840,235,11,유천리
7841,235,12,행정리
7842,235,13,운당1리
7843,235,14,운당2리
7844,235,15,KCC앞
7845,235,16,소정리입구
7846,235,17,소정면우체국
7847,235,18,소정리역
7848,235,19,소정면사무소
7849,235,20,소정리
7850,235,21,대곡4리
7851,235,22,소정육교(맹골)
7852,235,23,소정육교
7853,235,24,대곡리
7854,235,25,소사리
7855,235,26,영흥산업
7856,235,27,도장리
7857,235,28,삼성리
7858,235,29,삼성1리
7859,235,30,도리티고개
7860,235,31,선문대(천안)
7861,235,32,천안여자고등학교
7862,235,33,원삼거리
7863,235,34,천안박물관
7864,235,35,구성신성아파트
7865,235,36,구성초등학교
7866,235,37,구성동중앙신협
7867,235,38,우성VIP 아파트
7868,235,39,남산축협
7869,235,40,천안중앙시장
7870,235,41,온양나드리
7871,235,42,천안역 동부광장
7872,235,43,삼도상가
7873,235,44,복자여자중고등학교
7874,235,45,방죽안오거리
7875,235,46,종합터미널
7876,235,47,대림한숲아파트
7877,235,48,천안톨게이트
7878,235,49,상명대학교
7879,235,50,단국대치대병원
7880,235,51,금호어울림아파트
7881,235,52,백석문화대
7882,235,53,백석대정문
7883,235,54,안서동(문암)
7884,236,1,701
7885,236,2,안서동(문암)
7886,236,3,백석대 정문
7887,236,4,백석대학교
7888,236,5,금호어울림아파트
7889,236,6,상명대학교
7890,236,7,천안톨게이트
7891,236,8,도솔광장
7892,236,9,대림한숲아파트
7893,236,10,종합터미널
7894,236,11,방죽안오거리
7895,236,12,복자여자중고등학교
7896,236,13,삼도상가
7897,236,14,천안역 동부광장
7898,236,15,온양나드리
7899,236,16,남산중앙시장
7900,236,17,영성로
7901,236,18,남부오거리
7902,236,19,우성VIP 아파트
7903,236,20,삼룡교
7904,236,21,구성초등학교
7905,236,22,구성신성아파트
7906,236,23,천안박물관
7907,236,24,원삼거리
7908,236,25,천안여자고등학교
7909,236,26,선문대(천안)
7910,236,27,도리티고개
7911,236,28,삼성1리
7912,236,29,삼성리
7913,236,30,도장리
7914,236,31,영흥산업
7915,236,32,소사리
7916,236,33,대곡리
7917,236,34,소정육교(맹골)
7918,236,35,소정2리(넉바위)
7919,236,36,동산산업
7920,236,37,운당2리
7921,236,38,운당1리
7922,236,39,행정리
7923,236,40,유천리
7924,236,41,유천리(어천)
7925,236,42,유천리
7926,236,43,유천2리
7927,236,44,민석아파트입구
7928,236,45,덕고개
7929,236,46,전의중학교
7930,236,47,전의역
7931,236,48,재동아파트
7932,236,49,전의읍내리(종점)
7933,237,1,701
7934,237,2,전의읍내리(종점)
7935,237,3,재동아파트
7936,237,4,전의역
7937,237,5,전의역
7938,237,6,전의중학교
7939,237,7,덕고개
7940,237,8,민석아파트입구
7941,237,9,유천2리
7942,237,10,유천리
7943,237,11,유천리(어천)
7944,237,12,유천리
7945,237,13,행정리
7946,237,14,운당1리
7947,237,15,운당2리
7948,237,16,동산산업
7949,237,17,소정2리(넉바위)
7950,237,18,소정육교
7951,237,19,대곡리
7952,237,20,소사리
7953,237,21,영흥산업
7954,237,22,도장리
7955,237,23,삼성리
7956,237,24,삼성1리
7957,237,25,도리티고개
7958,237,26,선문대(천안)
7959,237,27,천안여자고등학교
7960,237,28,원삼거리
7961,237,29,천안박물관
7962,237,30,구성신성아파트
7963,237,31,구성초등학교
7964,237,32,구성동중앙신협
7965,237,33,우성VIP 아파트
7966,237,34,남산축협
7967,237,35,천안중앙시장
7968,237,36,온양나드리
7969,237,37,천안역 동부광장
7970,237,38,삼도상가
7971,237,39,복자여자중고등학교
7972,237,40,방죽안오거리
7973,237,41,종합터미널
7974,237,42,대림한숲아파트
7975,237,43,천안톨게이트
7976,237,44,상명대학교
7977,237,45,단국대치대병원
7978,237,46,금호어울림아파트
7979,237,47,백석문화대
7980,237,48,백석대정문
7981,237,49,안서동(문암)
7982,238,1,702
7983,238,2,안서동(문암)
7984,238,3,백석대 정문
7985,238,4,백석대학교
7986,238,5,금호어울림아파트
7987,238,6,상명대학교
7988,238,7,천안톨게이트
7989,238,8,도솔광장
7990,238,9,대림한숲아파트
7991,238,10,종합터미널
7992,238,11,종합터미널
7993,238,12,방죽안오거리
7994,238,13,복자여자중고등학교
7995,238,14,삼도상가
7996,238,15,천안역 동부광장
7997,238,16,온양나드리
7998,238,17,남산중앙시장
7999,238,18,영성로
8000,238,19,남부오거리
8001,238,20,우성VIP 아파트
8002,238,21,삼룡교
8003,238,22,구성초등학교
8004,238,23,구성신성아파트
8005,238,24,천안박물관
8006,238,25,원삼거리
8007,238,26,천안여자고등학교
8008,238,27,선문대(천안)
8009,238,28,도리티고개
8010,238,29,삼성1리
8011,238,30,삼성리
8012,238,31,도장리
8013,238,32,영흥산업
8014,238,33,소사리
8015,238,34,대곡리
8016,238,35,소정리
8017,238,36,소정면사무소
8018,238,37,소정리역
8019,238,38,소정면우체국
8020,238,39,소정리입구
8021,238,40,KCC앞
8022,238,41,운당1리
8023,238,42,행정리
8024,239,1,702
8025,239,2,행정리
8026,239,3,운당1리
8027,239,4,운당2리
8028,239,5,KCC앞
8029,239,6,소정리입구
8030,239,7,소정면우체국
8031,239,8,소정리역
8032,239,9,소정면사무소
8033,239,10,소정리
8034,239,11,대곡4리
8035,239,12,소정육교(맹골)
8036,239,13,대곡리
8037,239,14,소사리
8038,239,15,영흥산업
8039,239,16,도장리
8040,239,17,삼성리
8041,239,18,삼성1리
8042,239,19,도리티고개
8043,239,20,선문대(천안)
8044,239,21,천안여자고등학교
8045,239,22,원삼거리
8046,239,23,천안박물관
8047,239,24,구성신성아파트
8048,239,25,구성초등학교
8049,239,26,구성동중앙신협
8050,239,27,우성VIP 아파트
8051,239,28,남산축협
8052,239,29,천안중앙시장
8053,239,30,온양나드리
8054,239,31,천안역 동부광장
8055,239,32,삼도상가
8056,239,33,복자여자중고등학교
8057,239,34,방죽안오거리
8058,239,35,종합터미널
8059,239,36,대림한숲아파트
8060,239,37,천안톨게이트
8061,239,38,상명대학교
8062,239,39,단국대치대병원
8063,239,40,금호어울림아파트
8064,239,41,백석문화대
8065,239,42,백석대정문
8066,239,43,안서동(문암)
8067,240,1,710
8068,240,2,광정
8069,240,3,사현1리
8070,240,4,사현2리
8071,240,5,인풍
8072,240,6,원덕2리(밤나무골)
8073,240,7,자연누리성
8074,240,8,원덕2리
8075,240,9,추모공원
8076,240,10,원덕2리
8077,240,11,원덕1리(원터)
8078,240,12,원덕리
8079,240,13,대평2리
8080,240,14,대평2리
8081,240,15,대평1리(대평원)
8082,240,16,행정리
8083,240,17,운당1리
8084,240,18,운당2리
8085,240,19,KCC앞
8086,240,20,소정리입구
8087,240,21,소정면우체국
8088,240,22,소정리역
8089,240,23,소정면사무소
8090,240,24,소정리
8091,240,25,대곡4리
8092,240,26,소정육교(맹골)
8093,240,27,소정육교
8094,240,28,대곡리
8095,240,29,소사리
8096,240,30,영흥산업
8097,240,31,도장리
8098,240,32,삼성리
8099,240,33,삼성1리
8100,240,34,도리티고개
8101,240,35,선문대(천안)
8102,240,36,천안여자고등학교
8103,240,37,원삼거리
8104,240,38,천안박물관
8105,240,39,구성신성아파트
8106,240,40,구성초등학교
8107,240,41,구성동중앙신협
8108,240,42,우성VIP 아파트
8109,240,43,남산축협
8110,240,44,천안중앙시장
8111,240,45,온양나드리
8112,240,46,천안역 동부광장
8113,240,47,삼도상가
8114,240,48,복자여자중고등학교
8115,240,49,방죽안오거리
8116,240,50,종합터미널
8117,241,1,710
8118,241,2,종합터미널
8119,241,3,방죽안오거리
8120,241,4,복자여자중고등학교
8121,241,5,삼도상가
8122,241,6,천안역 동부광장
8123,241,7,온양나드리
8124,241,8,남산중앙시장
8125,241,9,영성로
8126,241,10,남부오거리
8127,241,11,우성VIP 아파트
8128,241,12,삼룡교
8129,241,13,구성초등학교
8130,241,14,구성신성아파트
8131,241,15,천안박물관
8132,241,16,원삼거리
8133,241,17,천안여자고등학교
8134,241,18,선문대(천안)
8135,241,19,도리티고개
8136,241,20,삼성1리
8137,241,21,삼성리
8138,241,22,도장리
8139,241,23,영흥산업
8140,241,24,소사리
8141,241,25,대곡리
8142,241,26,소정육교(맹골)
8143,241,27,대곡1리
8144,241,28,소정리
8145,241,29,소정면사무소
8146,241,30,소정리역
8147,241,31,소정면우체국
8148,241,32,소정리입구
8149,241,33,KCC앞
8150,241,34,운당1리
8151,241,35,행정리
8152,241,36,대평1리(대평원)
8153,241,37,대평2리
8154,241,38,대평2리
8155,241,39,원덕리
8156,241,40,원덕1리(원터)
8157,241,41,원덕2리
8158,241,42,자연누리성
8159,241,43,원덕2리
8160,241,44,추모공원
8161,241,45,원덕2리(밤나무골)
8162,241,46,인풍
8163,241,47,사현2리
8164,241,48,사현리
8165,241,49,광정
8166,242,1,720
8167,242,2,종합터미널
8168,242,3,방죽안오거리
8169,242,4,복자여자중고등학교
8170,242,5,삼도상가
8171,242,6,천안역 동부광장
8172,242,7,온양나드리
8173,242,8,남산중앙시장
8174,242,9,영성로
8175,242,10,남부오거리
8176,242,11,우성VIP 아파트
8177,242,12,삼룡교
8178,242,13,구성초등학교
8179,242,14,구성신성아파트
8180,242,15,천안박물관
8181,242,16,원삼거리
8182,242,17,천안여자고등학교
8183,242,18,선문대(천안)
8184,242,19,도리티고개
8185,242,20,삼성1리
8186,242,21,삼성리
8187,242,22,도장리
8188,242,23,도전마을
8189,242,24,도장리복지관
8190,242,25,도장리
8191,242,26,도장1리
8192,242,27,진주골입구
8193,242,28,진주골
8194,243,1,720
8195,243,2,진주골
8196,243,3,진주골입구
8197,243,4,도장1리
8198,243,5,도장1리
8199,243,6,도장리
8200,243,7,도장리복지관
8201,243,8,도전마을
8202,243,9,도장리
8203,243,10,삼성리
8204,243,11,삼성1리
8205,243,12,도리티고개
8206,243,13,선문대(천안)
8207,243,14,천안여자고등학교
8208,243,15,원삼거리
8209,243,16,천안박물관
8210,243,17,구성신성아파트
8211,243,18,구성초등학교
8212,243,19,구성동중앙신협
8213,243,20,우성VIP 아파트
8214,243,21,남산축협
8215,243,22,천안중앙시장
8216,243,23,온양나드리
8217,243,24,천안역 동부광장
8218,243,25,삼도상가
8219,243,26,복자여자중고등학교
8220,243,27,방죽안오거리
8221,243,28,종합터미널
8222,244,1,730
8223,244,2,종합터미널
8224,244,3,방죽안오거리
8225,244,4,복자여자중고등학교
8226,244,5,삼도상가
8227,244,6,천안역 동부광장
8228,244,7,온양나드리
8229,244,8,남산중앙시장
8230,244,9,영성로
8231,244,10,남부오거리
8232,244,11,우성VIP 아파트
8233,244,12,삼룡교
8234,244,13,구성초등학교
8235,244,14,구성신성아파트
8236,244,15,천안박물관
8237,244,16,원삼거리
8238,244,17,천안여자고등학교
8239,244,18,선문대(천안)
8240,244,19,도리티고개
8241,244,20,삼성1리
8242,244,21,삼성리
8243,244,22,도장리
8244,244,23,대우자동차앞
8245,244,24,미죽2리마을회관
8246,244,25,미죽1리
8247,244,26,미죽리
8248,245,1,730
8249,245,2,미죽리
8250,245,3,미죽1리
8251,245,4,미죽2리마을회관
8252,245,5,대우자동차앞
8253,245,6,도장리
8254,245,7,삼성리
8255,245,8,삼성1리
8256,245,9,도리티고개
8257,245,10,선문대(천안)
8258,245,11,천안여자고등학교
8259,245,12,원삼거리
8260,245,13,천안박물관
8261,245,14,구성신성아파트
8262,245,15,구성초등학교
8263,245,16,구성동중앙신협
8264,245,17,우성VIP 아파트
8265,245,18,남산축협
8266,245,19,천안중앙시장
8267,245,20,온양나드리
8268,245,21,천안역 동부광장
8269,245,22,삼도상가
8270,245,23,복자여자중고등학교
8271,245,24,방죽안오거리
8272,245,25,종합터미널
8273,246,1,800
8274,246,2,종합터미널
8275,246,3,방죽안오거리
8276,246,4,복자여자중고등학교
8277,246,5,삼도상가
8278,246,6,천안역 동부광장
8279,246,7,온양나드리
8280,246,8,남산중앙시장
8281,246,9,남산축협
8282,246,10,남부오거리
8283,246,11,일봉초등학교
8284,246,12,다가동신성아파트
8285,246,13,충무병원
8286,246,14,쌍용동 이마트
8287,246,15,연세우일치과병원
8288,246,16,광명아파트
8289,246,17,천안컨벤션센터
8290,246,18,시영1차아파트
8291,246,19,봉서초등학교
8292,246,20,백석사거리
8293,246,21,백석종합상가
8294,246,22,백석초등학교
8295,246,23,주공그린빌3차아파트
8296,246,24,백석11단지
8297,246,25,천안시청
8298,246,26,천안시청시의회
8299,246,27,종합운동장
8300,246,28,백석농공단지입구
8301,246,29,원랜드패션몰
8302,246,30,삼일아파트
8303,246,31,태헌장미아파트
8304,246,32,산동2리
8305,246,33,차암2통
8306,247,1,800
8307,247,2,차암2통
8308,247,3,산동2리
8309,247,4,태헌장미아파트
8310,247,5,산동5리(삼일아파트)
8311,247,6,원랜드패션몰
8312,247,7,백석농공단지입구
8313,247,8,종합운동장
8314,247,9,천안시청시의회
8315,247,10,천안시청
8316,247,11,백석호반1차아파트
8317,247,12,백석호반2차아파트
8318,247,13,백석초등학교
8319,247,14,백석종합상가
8320,247,15,백석현대아파트
8321,247,16,백석사거리
8322,247,17,개목마을
8323,247,18,봉서초등학교
8324,247,19,시영1차아파트
8325,247,20,천안컨벤션센터
8326,247,21,주공7단지
8327,247,22,삼일육아원
8328,247,23,쌍용동 이마트
8329,247,24,충무병원
8330,247,25,다가동신성아파트YWCA
8331,247,26,일봉초등학교
8332,247,27,남산축협
8333,247,28,천안중앙시장
8334,247,29,온양나드리
8335,247,30,천안역 동부광장
8336,247,31,삼도상가
8337,247,32,복자여자중고등학교
8338,247,33,방죽안오거리
8339,247,34,종합터미널
8340,248,1,81
8341,248,2,각원사
8342,248,3,신안25통
8343,248,4,호서대(천안)
8344,248,5,안서동보아파트
8345,248,6,천안톨게이트
8346,248,7,도솔광장
8347,248,8,대림한숲아파트
8348,248,9,고속터미널
8349,248,10,신부청광아파트
8350,248,11,동아태조아파트
8351,248,12,역말오거리
8352,248,13,이안아파트 코아루아파트
8353,248,14,두정역푸르지오
8354,248,15,두정역
8355,248,16,두정대우1차아파트
8356,248,17,두정대림아파트
8357,248,18,두정도서관
8358,248,19,두정고등학교
8359,248,20,두정대우5차아파트
8360,248,21,계룡리슈빌
8361,248,22,백석푸르지오아파트
8362,248,23,백석이수아파트입구
8363,248,24,산업단지공단입구
8364,248,25,성성교차로
8365,248,26,삼성SDI후문
8366,248,27,효성아파트이편한아파트
8367,248,28,코스트코
8368,248,29,에드워드
8369,248,30,스마일시티
8370,248,31,차암2통
8371,249,1,81
8372,249,2,차암2통
8373,249,3,스마일시티
8374,249,4,에드워드
8375,249,5,코스트코
8376,249,6,효성아파트이편한아파트
8377,249,7,삼성SDI후문
8378,249,8,성성교차로
8379,249,9,삼성SDI
8380,249,10,산업단지공단입구
8381,249,11,백석이수아파트입구
8382,249,12,백석푸르지오아파트
8383,249,13,백석더샵아파트
8384,249,14,백석아이파크
8385,249,15,두정대우5차아파트
8386,249,16,두정도서관
8387,249,17,펜타폴리스 2차
8388,249,18,두정대우1차아파트
8389,249,19,두정역
8390,249,20,두정역입구
8391,249,21,이안아파트 코아루아파트
8392,249,22,역말오거리
8393,249,23,신부우방아파트
8394,249,24,신부청광아파트
8395,249,25,종합터미널
8396,249,26,대림한숲아파트
8397,249,27,천안톨게이트
8398,249,28,안서동보아파트
8399,249,29,호서대(천안)
8400,249,30,신안25통
8401,249,31,각원사
8402,250,1,82
8403,250,2,첨단산업단지
8404,250,3,다나힐요양병원
8405,250,4,마정교회
8406,250,5,마정리
8407,250,6,마정공단
8408,250,7,코리아웨코스다㈜
8409,250,8,신갈리(갈미)
8410,250,9,차암1통
8411,250,10,롯데푸드
8412,250,11,밤골
8413,250,12,선바위
8414,250,13,원네스아파트
8415,250,14,업성4통
8416,250,15,업성4통
8417,250,16,원네스아파트
8418,250,17,서북경찰서
8419,250,18,업성초등학교
8420,250,19,서울사료
8421,250,20,태창빌라
8422,250,21,신당2통
8423,250,22,천안상업고등학교
8424,250,23,신당동
8425,250,24,신당동코아루아파트
8426,250,25,신당고등학교
8427,250,26,공주대공과대학
8428,250,27,부성1동행정복지센터
8429,250,28,두정역마을
8430,250,29,두정역 푸르지오
8431,250,30,두정역입구
8432,250,31,이안아파트 코아루아파트
8433,250,32,역말오거리
8434,250,33,신부우방아파트
8435,250,34,신부청광아파트
8436,250,35,종합터미널
8437,251,1,82
8438,251,2,고속터미널
8439,251,3,신부청광아파트
8440,251,4,동아태조아파트
8441,251,5,역말오거리
8442,251,6,이안아파트 코아루아파트
8443,251,7,두정역입구
8444,251,8,두정역마을
8445,251,9,부성1동행정복지센터
8446,251,10,신당고등학교
8447,251,11,신당동코아루아파트
8448,251,12,신당동
8449,251,13,천안상업고등학교
8450,251,14,신당2통
8451,251,15,태창빌라
8452,251,16,서울사료
8453,251,17,업성동입구
8454,251,18,서북경찰서
8455,251,19,원네스아파트
8456,251,20,업성4통
8457,251,21,업성4통
8458,251,22,원네스아파트
8459,251,23,선바위
8460,251,24,밤골
8461,251,25,롯데푸드
8462,251,26,차암1통
8463,251,27,신갈리
8464,251,28,코리아웨코스다㈜
8465,251,29,마정공단
8466,251,30,마정리
8467,251,31,마정교회
8468,251,32,다나힐요양병원
8469,251,33,첨단산업단지
8470,252,1,83
8471,252,2,고속터미널
8472,252,3,신부청광아파트
8473,252,4,동아태조아파트
8474,252,5,역말오거리
8475,252,6,이안아파트 코아루아파트
8476,252,7,두정역입구
8477,252,8,두정역마을
8478,252,9,부성1동행정복지센터
8479,252,10,신당고등학교
8480,252,11,신당동코아루아파트
8481,252,12,신당동
8482,252,13,천안상업고등학교
8483,252,14,신당2통
8484,252,15,태창빌라
8485,252,16,서울사료
8486,252,17,업성동입구
8487,252,18,서북경찰서
