,위도,경도,주소
1912,36.9200148,127.2524948,"신대길, 입장면, 서북구, 천안시, 충청남도, 31061, 대한민국"
1913,36.8616764,127.1913205,"망향로, 성거읍, 서북구, 천안시, 충청남도, 31052, 대한민국"
1914,36.7987691,127.1601093,"충무로, 구성동, 동남구, 천안시, 충청남도, 31187, 대한민국"
1915,36.790935,127.3470787,"광덕1길, 동남구, 천안시, 충청남도, 31258, 대한민국"
1916,36.7906916,127.3470848,"광덕1길, 동남구, 천안시, 충청남도, 31258, 대한민국"
1917,36.8120577,127.2250195,"삼방로, 동남구, 천안시, 충청남도, 31064, 대한민국"
1918,36.8117873,127.2250148,"삼방로, 동남구, 천안시, 충청남도, 31064, 대한민국"
1919,36.7928499,127.3183517,"봉항로, 동남구, 천안시, 충청남도, 31254, 대한민국"
1920,36.7927621,127.3181143,"봉항로, 동남구, 천안시, 충청남도, 31254, 대한민국"
1921,36.7935823,127.14417236,"용곡4길, 용곡동, 동남구, 천안시, 충청남도, 31183, 대한민국"
1922,36.7396035,127.2962636,"장산서길, 동남구, 천안시, 충청남도, 31251, 대한민국"
1923,36.7400002,127.2963074,"장산서길, 동남구, 천안시, 충청남도, 31251, 대한민국"
1924,36.7174145,127.2394483,"성남신덕1길, 동남구, 천안시, 충청남도, 31245, 대한민국"
1925,36.7175266,127.2391679,"성남신덕1길, 동남구, 천안시, 충청남도, 31245, 대한민국"
1926,36.7678946,127.128186,"신방남부길, 동남구, 천안시, 충청남도, 31474, 대한민국"
1927,36.7642206,127.4061401,"화복로, 동남구, 천안시, 충청남도, 27870, 대한민국"
1928,36.7639461,127.4067959,"화복로, 동남구, 천안시, 충청남도, 27870, 대한민국"
1929,36.8305881,127.1063327,"백석공단1로, 천안백석농공단지, 서북구, 천안시, 충청남도, 31094, 대한민국"
1930,36.8307417,127.1064441,"백석공단1로, 천안백석농공단지, 서북구, 천안시, 충청남도, 31094, 대한민국"
1931,36.7602701,127.3071754,"유관순길, 동남구, 천안시, 충청남도, 31254, 대한민국"
1932,36.7604009,127.3072647,"유관순길, 동남구, 천안시, 충청남도, 31254, 대한민국"
1933,36.7401407,127.2559612,"5산단1로, 천안제5산업단지, 동남구, 천안시, 충청남도, 31251, 대한민국"
1934,36.7303502,127.09776,"풍세산단4로, 동남구, 천안시, 충청남도, 31214, 대한민국"
1935,36.7257262,127.103294,"43, 풍세산단1로, 동남구, 천안시, 충청남도, 31217, 대한민국"
1936,36.6877114,127.1356667,"광덕로, 동남구, 천안시, 충청남도, 31223, 대한민국"
1937,36.8539369,127.2537075,"삼방로, 동남구, 천안시, 충청남도, 31064, 대한민국"
1938,36.85399,127.2536423,"삼방로, 동남구, 천안시, 충청남도, 31064, 대한민국"
1939,36.8301348,127.1163021,"백석동, 서북구, 천안시, 충청남도, 31092, 대한민국"
1940,36.7157285,127.1503586,"세종로, 소정면, 세종, 30001, 대한민국"
1941,36.9117363,127.1336756,"507, 연암율금로, 성환읍, 서북구, 천안시, 충청남도, 31018, 대한민국"
1942,36.9115648,127.1335866,"대지빌B, 504, 연암율금로, 성환읍, 서북구, 천안시, 충청남도, 31018, 대한민국"
1943,36.8198805,127.1011839,"불당19로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
1944,36.820672,127.1017224,"불당19로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
1945,36.79117,127.1394007,"용곡5길, 용곡동, 동남구, 천안시, 충청남도, 31183, 대한민국"
1946,36.791376,127.1389626,"일봉로, 용곡동, 동남구, 천안시, 충청남도, 31183, 대한민국"
1947,36.8208256,127.2687512,"명덕1길, 동남구, 천안시, 충청남도, 31238, 대한민국"
1948,36.8208165,127.2686616,"명덕1길, 동남구, 천안시, 충청남도, 31238, 대한민국"
1949,36.8168944,127.1040113,"불당22대로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
1950,36.8166013,127.103968,"불당22대로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
1951,36.8467594,127.114873,"4산단로, 성성동, 서북구, 천안시, 충청남도, 31086, 대한민국"
1952,36.8464525,127.11474,"4산단로, 성성동, 서북구, 천안시, 충청남도, 31086, 대한민국"
1953,36.8454958,127.1088675,"115, 123, 3공단6로, 차암동, 서북구, 천안시, 충청남도, 31085, 대한민국"
1954,36.8453166,127.1091824,"110, 3공단6로, 차암동, 서북구, 천안시, 충청남도, 31085, 대한민국"
1955,36.8070723,127.1392308,"봉명로, 봉명동, 동남구, 천안시, 충청남도, 31150, 대한민국"
1956,36.8780412,127.162696,"직산성당, 144, 봉주로, 성거읍, 서북구, 천안시, 충청남도, 31049, 대한민국"
1957,36.8189842,127.1559487,"천안종합터미널(4), 만남로, 신부동, 동남구, 천안시, 충청남도, 31120, 대한민국"
1958,36.824728,127.1099835,"백석공단1로, 천안백석농공단지, 서북구, 천안시, 충청남도, 31094, 대한민국"
1959,36.7089693,127.0933538,"쇳골길, 동남구, 천안시, 충청남도, 31221, 대한민국"
1960,36.7088516,127.0932088,"쇳골길, 동남구, 천안시, 충청남도, 31221, 대한민국"
1961,36.7107497,127.0894144,"쇳골길, 동남구, 천안시, 충청남도, 31221, 대한민국"
1962,36.7106728,127.0893476,"쇳골길, 동남구, 천안시, 충청남도, 31221, 대한민국"
1963,36.7059747,127.110393,"신흥리2길, 동남구, 천안시, 충청남도, 31221, 대한민국"
1964,36.705785,127.1102596,"신흥리2길, 동남구, 천안시, 충청남도, 31221, 대한민국"
1965,36.6836571,127.0756907,"보산원1길, 동남구, 천안시, 충청남도, 31220, 대한민국"
1966,36.683783,127.0755948,"보산원1길, 동남구, 천안시, 충청남도, 31220, 대한민국"
1967,36.7001681,127.0630838,"개천골길, 동남구, 천안시, 충청남도, 31220, 대한민국"
1968,36.7477514,127.1923599,"진주골길, 동남구, 천안시, 충청남도, 31225, 대한민국"
1969,36.6851695,127.0624076,"동남구, 천안시, 충청남도, 31220, 대한민국"
1970,36.6832048,127.0637898,"동남구, 천안시, 충청남도, 31220, 대한민국"
1971,36.6832234,127.0639464,"동남구, 천안시, 충청남도, 31220, 대한민국"
1972,36.7391372,127.0983862,"돈마루1길, 동남구, 천안시, 충청남도, 31214, 대한민국"
1973,36.7300517,127.1028237,"33, 풍세산단로, 동남구, 천안시, 충청남도, 31214, 대한민국"
1974,36.7259419,127.1031137,"35, 풍세산단1로, 동남구, 천안시, 충청남도, 31217, 대한민국"
1975,36.7305589,127.0981509,"81, 풍세산단4로, 동남구, 천안시, 충청남도, 31214, 대한민국"
1976,36.733828,127.0958715,"동남구, 천안시, 충청남도, 31214, 대한민국"
1977,36.7339641,127.0961284,"동남구, 천안시, 충청남도, 31214, 대한민국"
1978,36.679734,127.0662101,"보산원1길, 동남구, 천안시, 충청남도, 31220, 대한민국"
1979,36.6812786,127.0695479,"보산원1길, 동남구, 천안시, 충청남도, 31220, 대한민국"
1980,36.690971,127.0749677,"보산원로, 동남구, 천안시, 충청남도, 31499, 대한민국"
1981,36.6907805,127.0746329,"보산원로, 동남구, 천안시, 충청남도, 31499, 대한민국"
1982,36.697902,127.0720749,"보산원로, 동남구, 천안시, 충청남도, 31499, 대한민국"
1983,36.6975489,127.0716402,"보산원로, 동남구, 천안시, 충청남도, 31499, 대한민국"
1984,36.699367,127.0992817,"쇳골길, 동남구, 천안시, 충청남도, 31221, 대한민국"
1985,36.7032108,127.105744,"광풍로, 동남구, 천안시, 충청남도, 31221, 대한민국"
1986,36.7223053,127.1190967,"3, 상정1길, 동남구, 천안시, 충청남도, 31217, 대한민국"
1987,36.7305213,127.1030677,"26, 풍세산단로, 동남구, 천안시, 충청남도, 31214, 대한민국"
1988,36.7550052,127.323889,"용두리2길, 동남구, 천안시, 충청남도, 31254, 대한민국"
1989,36.7807061,127.3177337,"도원리2길, 동남구, 천안시, 충청남도, 31254, 대한민국"
1990,36.7808772,127.3176661,"도원리2길, 동남구, 천안시, 충청남도, 31254, 대한민국"
1991,36.7843706,127.3207062,"도원리2길, 동남구, 천안시, 충청남도, 31254, 대한민국"
1992,36.8036992,127.1057888,"번영로, 불당동, 서북구, 천안시, 충청남도, 31164, 대한민국"
1993,36.8081375,127.1045271,"불당19로, 불당동, 서북구, 천안시, 충청남도, 31164, 대한민국"
1994,36.8080367,127.1043283,"불당19로, 불당동, 서북구, 천안시, 충청남도, 31164, 대한민국"
1995,36.8090584,127.1038858,"불당26로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
1996,36.810013,127.104371,"불당26로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
1997,36.8110122,127.104526,"불당26로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
1998,36.812143,127.105014,"불당26로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
1999,36.8137706,127.1053179,"GS수퍼마켓, 77, 불당26로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
2000,36.815244,127.105975,"불당26로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
2001,36.8182129,127.1006924,"호반센트로포레, 불당19로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
2002,36.8184214,127.1010165,"호반센트로포레, 불당19로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
2003,36.822947,127.103785,"불당24로, 불당동, 서북구, 천안시, 충청남도, 31094, 대한민국"
2004,36.8222736,127.105975,"43, 불당24로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
2005,36.8212872,127.107533,"불당26로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
2006,36.8197451,127.1073671,"파크푸르지오2단지, 불당26로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
2007,36.8171409,127.1063153,"LH천년나무7단지, 불당26로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
2008,36.816962,127.106479,"LH천년나무7단지, 불당26로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
2009,36.7498257,127.189579,"진주골길, 동남구, 천안시, 충청남도, 31225, 대한민국"
2010,36.7497669,127.1894897,"진주골길, 동남구, 천안시, 충청남도, 31225, 대한민국"
2011,36.79953457,127.17782557,"선한이웃요양병원, 91, 정골2길, 동남구, 천안시, 충청남도, 31070, 대한민국"
2012,36.82446579,127.11879014,"정석프라자, 8, 한들2로, 백석동, 서북구, 천안시, 충청남도, 31097, 대한민국"
2013,36.8244789,127.1185045,"천안한들유치원, 33, 한들2로, 백석동, 서북구, 천안시, 충청남도, 31096, 대한민국"
2014,36.82960135,127.10415601,"한들문화센터, 용봉로, 백석동, 서북구, 천안시, 충청남도, 31094, 대한민국"
2015,36.8068688,127.1419862,"봉명로, 봉명동, 와촌동, 동남구, 천안시, 충청남도, 31152, 대한민국"
2016,36.80669911,127.14200198,"봉명로, 봉명동, 와촌동, 동남구, 천안시, 충청남도, 31152, 대한민국"
2017,36.82201384,127.10158109,"불당19로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
2018,36.82301868,127.10262179,"불당24로, 불당동, 서북구, 천안시, 충청남도, 31094, 대한민국"
2019,36.82834755,127.14129924,"성정두정로, 두정동, 성정2동, 서북구, 천안시, 충청남도, 31110, 대한민국"
2020,36.82836044,127.14114367,"성정두정로, 두정동, 성정2동, 서북구, 천안시, 충청남도, 31110, 대한민국"
2021,36.82985469,127.16212123,"단대1로, 동남구, 천안시, 충청남도, 31115, 대한민국"
2022,36.7929492,127.1201797,"쌍용동, 쌍용2동, 서북구, 천안시, 충청남도, 31174, 대한민국"
2023,36.7927864,127.1200236,"월봉로, 쌍용동, 쌍용2동, 서북구, 천안시, 충청남도, 31174, 대한민국"
2024,36.79141568,127.12430477,"충무로, 쌍용동, 쌍용2동, 서북구, 천안시, 충청남도, 31174, 대한민국"
2025,36.7911895,127.1241662,"충무로, 쌍용동, 쌍용2동, 서북구, 천안시, 충청남도, 31174, 대한민국"
2026,36.7954485,127.1466709,"용곡1길, 사직동, 동남구, 천안시, 충청남도, 31188, 대한민국"
2027,36.79545376,127.1468997,"용곡1길, 사직동, 동남구, 천안시, 충청남도, 31188, 대한민국"
2028,36.7904362,127.13696479,"일봉로, 용곡동, 동남구, 천안시, 충청남도, 31184, 대한민국"
2029,36.7905728,127.1371955,"일봉로, 용곡동, 동남구, 천안시, 충청남도, 31184, 대한민국"
2030,36.7851947,127.1550777,"대전지방법원천안지원, 77, 청수14로, 청당동, 동남구, 천안시, 충청남도, 31198, 대한민국"
2031,36.7845432,127.1536393,"66, 청수14로, 청당동, 동남구, 천안시, 충청남도, 31198, 대한민국"
2032,36.74393515,127.24959343,"세성로, 동남구, 천안시, 충청남도, 31245, 대한민국"
2033,36.74385562,127.24966317,"세성로, 동남구, 천안시, 충청남도, 31245, 대한민국"
2034,36.83743713,127.26171433,"사담2길, 동남구, 천안시, 충청남도, 31238, 대한민국"
2035,36.85899318,127.20296591,"성거읍, 서북구, 천안시, 충청남도, 31052, 대한민국"
2036,36.863492,127.1955371,"성거읍, 서북구, 천안시, 충청남도, 31052, 대한민국"
2037,36.86336247,127.19545304,"성거읍, 서북구, 천안시, 충청남도, 31052, 대한민국"
2038,36.88604609,127.19812184,"오송1길, 성거읍, 서북구, 천안시, 충청남도, 31043, 대한민국"
2039,36.88605896,127.19801455,"오송1길, 성거읍, 서북구, 천안시, 충청남도, 31043, 대한민국"
2040,36.8916473,127.1989989,"오송1길, 성거읍, 서북구, 천안시, 충청남도, 31043, 대한민국"
2041,36.89161297,127.19882726,"오송1길, 성거읍, 서북구, 천안시, 충청남도, 31043, 대한민국"
2042,36.90181037,127.19730645,"성거읍, 서북구, 천안시, 충청남도, 31054, 대한민국"
2043,36.90181681,127.19716161,"성거읍, 서북구, 천안시, 충청남도, 31054, 대한민국"
2044,36.90621681,127.2016704,"성거읍, 서북구, 천안시, 충청남도, 31054, 대한민국"
2045,36.90620723,127.20183196,"성거읍, 서북구, 천안시, 충청남도, 31054, 대한민국"
2046,36.9104409,127.202717,"성거읍, 서북구, 천안시, 충청남도, 31054, 대한민국"
2047,36.9104631,127.2025945,"성거읍, 서북구, 천안시, 충청남도, 31054, 대한민국"
2048,36.86046966,127.20064848,"성거읍, 서북구, 천안시, 충청남도, 31052, 대한민국"
2049,36.86049971,127.20075309,"성거읍, 서북구, 천안시, 충청남도, 31052, 대한민국"
2050,36.87239424,127.19460546,"소댕이3길, 성거읍, 서북구, 천안시, 충청남도, 31046, 대한민국"
2051,36.730125,127.23721,"동남구, 천안시, 충청남도, 31245, 대한민국"
2052,36.72333564,127.26329147,"성남로, 동남구, 천안시, 충청남도, 31251, 대한민국"
2053,36.95733372,127.13102102,"안궁2길, 성환읍, 서북구, 천안시, 충청남도, 31003, 대한민국"
2054,36.95736801,127.13087081,"안궁2길, 성환읍, 서북구, 천안시, 충청남도, 31003, 대한민국"
2055,36.96265965,127.13622719,"안궁2길, 성환읍, 서북구, 천안시, 충청남도, 31003, 대한민국"
2056,36.95585911,127.14902937,"안궁1길, 성환읍, 서북구, 천안시, 충청남도, 31005, 대한민국"
2057,36.95691363,127.14698016,"안궁1길, 성환읍, 서북구, 천안시, 충청남도, 31005, 대한민국"
2058,36.7274112,127.1188005,"21-8, 풍세2길, 동남구, 천안시, 충청남도, 31217, 대한민국"
2059,36.72713868,127.11882233,"13, 풍세3길, 동남구, 천안시, 충청남도, 31217, 대한민국"
2060,36.72765032,127.10122168,"39, 풍세산단2로, 동남구, 천안시, 충청남도, 31217, 대한민국"
2061,36.72683771,127.10018098,"27, 풍세산단2로, 동남구, 천안시, 충청남도, 31217, 대한민국"
2062,36.7817596,127.3594034,"화복로, 동남구, 천안시, 충청남도, 31258, 대한민국"
2063,36.7815703,127.3593645,"화복로, 동남구, 천안시, 충청남도, 31258, 대한민국"
2064,36.8074062,127.1083023,"봉서산로, 불당동, 서북구, 천안시, 충청남도, 31164, 대한민국"
2065,36.8073102,127.1078712,"봉서산로, 불당동, 쌍용3동, 서북구, 천안시, 충청남도, 31164, 대한민국"
2066,36.683235,127.1462772,"광덕로, 동남구, 천안시, 충청남도, 31223, 대한민국"
2067,36.6837204,127.1473047,"광덕로, 동남구, 천안시, 충청남도, 31223, 대한민국"
2068,36.8317791,127.141721,"성정두정로, 두정동, 성정2동, 서북구, 천안시, 충청남도, 31110, 대한민국"
2069,36.8317017,127.1414691,"성정두정로, 두정동, 성정2동, 서북구, 천안시, 충청남도, 31110, 대한민국"
2070,36.8546282,127.1600719,"신당동, 서북구, 천안시, 충청남도, 31083, 대한민국"
2071,36.858277,127.1596507,"천일고2길, 신당동, 서북구, 천안시, 충청남도, 31081, 대한민국"
2072,36.8582732,127.1598751,"천일고2길, 신당동, 서북구, 천안시, 충청남도, 31081, 대한민국"
2073,36.8530268,127.1596224,"천안신당고등학교, 36, 신당새터2길, 신당동, 서북구, 천안시, 충청남도, 31083, 대한민국"
2074,36.7782243,127.131841,"통정12로, 신방동, 동남구, 천안시, 충청남도, 31205, 대한민국"
2075,36.7780083,127.1319653,"통정12로, 신방동, 동남구, 천안시, 충청남도, 31205, 대한민국"
2076,36.7718184,127.2343921,"삼방로, 동남구, 천안시, 충청남도, 31231, 대한민국"
2077,36.8680777,127.1972916,"성거길, 성거읍, 서북구, 천안시, 충청남도, 31046, 대한민국"
2078,36.9518838,127.1947757,"연곡길, 입장면, 서북구, 천안시, 충청남도, 17602, 대한민국"
2079,36.8778224,127.1871991,"문성1길, 성거읍, 서북구, 천안시, 충청남도, 31047, 대한민국"
2080,36.7629543,127.2653005,"5산단로, 동남구, 천안시, 충청남도, 31243, 대한민국"
2081,36.7629411,127.2654574,"5산단로, 동남구, 천안시, 충청남도, 31243, 대한민국"
2082,36.6684761,127.0259719,"해수길, 동남구, 천안시, 충청남도, 31220, 대한민국"
2083,36.6335632,127.1237095,"사현리, 공주시, 충청남도, 32512, 대한민국"
2084,36.9116156,127.1918053,"성진로, 입장면, 서북구, 천안시, 충청남도, 31041, 대한민국"
2085,36.9114975,127.19179,"성진로, 입장면, 서북구, 천안시, 충청남도, 31041, 대한민국"
2086,36.88383,127.10995,"부송로, 직산읍, 서북구, 천안시, 충청남도, 31029, 대한민국"
2087,36.88451,127.10669,"금곡로, 직산읍, 서북구, 천안시, 충청남도, 31029, 대한민국"
2088,36.88449,127.107505,"부송로, 직산읍, 서북구, 천안시, 충청남도, 31029, 대한민국"
2089,36.793545,127.1038693,"희망로, 장재리, 아산시, 충청남도, 31470, 대한민국"
2090,36.815664,127.1085258,"불당22대로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
2091,36.816008,127.1085814,"176, 불당25로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
2092,36.8173127,127.1021233,"불당22대로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
2093,36.8170538,127.1015472,"불당22대로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
2094,36.7475672,127.1752675,"관동마을길, 동남구, 천안시, 충청남도, 31225, 대한민국"
2095,36.7478992,127.1747004,"도장로, 동남구, 천안시, 충청남도, 31225, 대한민국"
2096,36.6748969,127.0528859,"250-3, 광풍로, 동남구, 천안시, 충청남도, 31220, 대한민국"
2097,36.8005383,127.1083933,"불당14로, 불당동, 서북구, 천안시, 충청남도, 31169, 대한민국"
2098,36.7754983,127.3450979,"충절로, 동남구, 천안시, 충청남도, 31258, 대한민국"
2099,36.7609473,127.3140809,"유관순길, 동남구, 천안시, 충청남도, 31254, 대한민국"
2100,36.7611188,127.3142654,"유관순길, 동남구, 천안시, 충청남도, 31254, 대한민국"
2101,36.7254438,127.1401091,"상마2길, 동남구, 천안시, 충청남도, 31216, 대한민국"
2102,36.7345949,127.1404752,"송정2길, 동남구, 천안시, 충청남도, 31216, 대한민국"
2103,36.781636,127.1530338,"322, 남부대로, 청당동, 동남구, 천안시, 충청남도, 31211, 대한민국"
2104,36.7386201,127.1423046,"미죽로, 동남구, 천안시, 충청남도, 31215, 대한민국"
2105,36.7385654,127.142092,"미죽로, 동남구, 천안시, 충청남도, 31215, 대한민국"
2106,36.9560931,127.1519822,"양령1길, 성환읍, 서북구, 천안시, 충청남도, 31005, 대한민국"
2107,36.8232863,127.1441131,"봉정로, 성정2동, 서북구, 천안시, 충청남도, 31142, 대한민국"
2108,36.8233082,127.1439,"봉정로, 성정2동, 서북구, 천안시, 충청남도, 31142, 대한민국"
2109,36.8436075,127.1208984,"번영로, 성성동, 서북구, 천안시, 충청남도, 31086, 대한민국"
2110,36.8453024,127.1195384,"4산단로, 성성동, 서북구, 천안시, 충청남도, 31086, 대한민국"
2111,36.7640607,127.3116129,"탑원2길, 동남구, 천안시, 충청남도, 31254, 대한민국"
2112,36.7342648,127.3669146,"청원구, 청주시, 충청북도, 31258, 대한민국"
2113,36.734206,127.3666571,"두릉유리로, 청원구, 청주시, 충청북도, 31258, 대한민국"
2114,36.8009716,127.1208239,"불당대로, 쌍용3동, 서북구, 천안시, 충청남도, 31173, 대한민국"
2115,36.8414202,127.1372683,"성성6로, 성성동, 서북구, 천안시, 충청남도, 31079, 대한민국"
2116,36.84178,127.135806,"성성6로, 성성동, 서북구, 천안시, 충청남도, 31079, 대한민국"
2117,36.8414091,127.1321944,"성성6로, 성성동, 서북구, 천안시, 충청남도, 31079, 대한민국"
2118,36.8416671,127.1310828,"성성6로, 성성동, 서북구, 천안시, 충청남도, 31079, 대한민국"
2119,36.8437959,127.1243206,"성성5로, 성성동, 서북구, 천안시, 충청남도, 31078, 대한민국"
2120,36.7488531,127.2408442,"신사운전길, 동남구, 천안시, 충청남도, 31245, 대한민국"
2121,36.818553,127.3197665,"관성4길, 동남구, 천안시, 충청남도, 27825, 대한민국"
2122,36.818643,127.3197046,"관성4길, 동남구, 천안시, 충청남도, 27825, 대한민국"
2123,36.7388077,127.1514401,"미죽로, 동남구, 천안시, 충청남도, 31215, 대한민국"
2124,36.7422863,127.157277,"미죽로, 동남구, 천안시, 충청남도, 31215, 대한민국"
2125,36.7347319,127.1434393,"송정2길, 동남구, 천안시, 충청남도, 31216, 대한민국"
2126,36.7801616,127.1641542,"동남구, 천안시, 충청남도, 31073, 대한민국"
2127,36.9202074,127.216072,"연곡길, 입장면, 서북구, 천안시, 충청남도, 31027, 대한민국"
2128,36.8830271,127.144754,"천안대로, 직산읍, 서북구, 천안시, 충청남도, 31037, 대한민국"
2129,36.7968004,127.1595407,"충절로, 청수동, 동남구, 천안시, 충청남도, 31194, 대한민국"
2130,36.8156797,127.172334,"향교1길, 동남구, 천안시, 충청남도, 31125, 대한민국"
2131,36.7382309,127.267924,"5산단1로, 천안제5산업단지, 동남구, 천안시, 충청남도, 31251, 대한민국"
2132,36.7380015,127.2658301,"5산단1로, 천안제5산업단지, 동남구, 천안시, 충청남도, 31251, 대한민국"
2133,36.8222647,127.3260651,"관성4길, 동남구, 천안시, 충청남도, 27825, 대한민국"
2134,36.8004692,127.1115156,"광장로, 불당동, 서북구, 천안시, 충청남도, 31169, 대한민국"
2135,36.8068961,127.1066872,"번영로, 불당동, 서북구, 천안시, 충청남도, 31164, 대한민국"
2136,36.7955275,127.1006813,"불당중흥2차프라디움, 희망로, 불당동, 서북구, 천안시, 충청남도, 31168, 대한민국"
2137,36.8147815,127.1581179,"신부경남아파트, 충절로, 원성동, 동남구, 천안시, 충청남도, 31127, 대한민국"
2138,36.724576,127.1193576,"풍세로, 동남구, 천안시, 충청남도, 31217, 대한민국"
2141,36.9581798,127.1422508,"안궁3길, 성환읍, 서북구, 천안시, 충청남도, 31003, 대한민국"
2142,36.9126606,127.2414104,"성진로, 입장면, 서북구, 천안시, 충청남도, 31061, 대한민국"
2143,36.912494,127.2414614,"성진로, 입장면, 서북구, 천안시, 충청남도, 31061, 대한민국"
2144,36.7422966,127.2367185,"성남면 행정복지센터, 149, 신사대화로, 동남구, 천안시, 충청남도, 31245, 대한민국"
2145,36.8027476,127.1675834,"유량로, 유량동, 동남구, 천안시, 충청남도, 31187, 대한민국"
2146,36.8022884,127.1677759,"유량로, 유량동, 동남구, 천안시, 충청남도, 31187, 대한민국"
2147,36.8076145,127.1720915,"유량로, 유량동, 동남구, 천안시, 충청남도, 31187, 대한민국"
2148,36.8073945,127.1723895,"유량로, 유량동, 동남구, 천안시, 충청남도, 31187, 대한민국"
2149,36.8052843,127.2382765,"서흥2길, 동남구, 천안시, 충청남도, 31231, 대한민국"
2150,36.8198077,127.2169793,"유왕골1길, 동남구, 천안시, 충청남도, 31064, 대한민국"
2151,36.8200287,127.2170457,"유왕골1길, 동남구, 천안시, 충청남도, 31064, 대한민국"
2152,36.836823,127.207709,"유왕골1길, 동남구, 천안시, 충청남도, 31064, 대한민국"
2153,36.7178785,127.2524114,"성남신덕1길, 동남구, 천안시, 충청남도, 31245, 대한민국"
2154,36.7203582,127.2505558,"성남신덕1길, 동남구, 천안시, 충청남도, 31245, 대한민국"
2155,36.8368088,127.2074399,"유왕골1길, 동남구, 천안시, 충청남도, 31064, 대한민국"
2156,36.8440033,127.1243364,"성성5로, 성성동, 서북구, 천안시, 충청남도, 31078, 대한민국"
2157,36.8413924,127.126811,"성성6로, 성성동, 서북구, 천안시, 충청남도, 31079, 대한민국"
2158,36.8416628,127.1268097,"성성6로, 성성동, 서북구, 천안시, 충청남도, 31079, 대한민국"
2159,36.9262832,127.2089836,"연곡길, 입장면, 서북구, 천안시, 충청남도, 31027, 대한민국"
2160,36.8718622,127.1628836,"신월소우길, 성거읍, 서북구, 천안시, 충청남도, 31050, 대한민국"
2161,36.8719704,127.1628831,"신월소우길, 성거읍, 서북구, 천안시, 충청남도, 31050, 대한민국"
2162,36.8884132,127.1601253,"직산로, 직산읍, 서북구, 천안시, 충청남도, 31035, 대한민국"
2163,36.7598687,127.2663015,"가전2길, 동남구, 천안시, 충청남도, 31253, 대한민국"
2164,36.7598108,127.2666489,"가전3길, 동남구, 천안시, 충청남도, 31253, 대한민국"
2165,36.78737,127.2373567,"삼방로, 동남구, 천안시, 충청남도, 31231, 대한민국"
2166,36.7873427,127.2372279,"삼방로, 동남구, 천안시, 충청남도, 31231, 대한민국"
2167,36.8406258,127.1507307,"천안중앙교회, 27, 부대중앙길, 부대동, 서북구, 천안시, 충청남도, 31080, 대한민국"
2168,36.8898898,127.1873642,"정자1길, 성거읍, 서북구, 천안시, 충청남도, 31041, 대한민국"
2169,36.8078481,127.3289676,"관성3길, 동남구, 천안시, 충청남도, 27825, 대한민국"
2170,36.8988152,127.1468841,"군수1길, 직산읍, 서북구, 천안시, 충청남도, 31032, 대한민국"
2171,36.8987987,127.1473837,"군수1길, 직산읍, 서북구, 천안시, 충청남도, 31032, 대한민국"
2172,36.8394081,127.1270404,"삼성대로, 성성동, 서북구, 천안시, 충청남도, 31078, 대한민국"
2173,36.8216856,127.1521265,"중앙로, 신부동, 동남구, 천안시, 충청남도, 31117, 대한민국"
2174,36.8747928,127.2019923,"107, 성거길, 성거읍, 서북구, 천안시, 충청남도, 31045, 대한민국"
2175,36.8416132,127.1816569,"문암로, 안서동, 동남구, 천안시, 충청남도, 31065, 대한민국"
2176,36.7036697,127.096063,"쇳골길, 동남구, 천안시, 충청남도, 31221, 대한민국"
2177,36.78795,127.3193081,"도원가정길, 동남구, 천안시, 충청남도, 31258, 대한민국"
2178,36.7877969,127.3193925,"도원가정길, 동남구, 천안시, 충청남도, 31258, 대한민국"
2179,36.8830207,127.1547964,"키즈월드어린이집, 55, 직산로, 직산읍, 서북구, 천안시, 충청남도, 31037, 대한민국"
2180,36.8820466,127.15461,"키즈월드어린이집, 55, 직산로, 직산읍, 서북구, 천안시, 충청남도, 31037, 대한민국"
2181,36.7304135,127.2392588,"동남구, 천안시, 충청남도, 31245, 대한민국"
2184,36.790435,127.3202661,"도원가정길, 동남구, 천안시, 충청남도, 31258, 대한민국"
