정류장번호,정류장명,위도,경도,도시코드,도시명,주소
CAB285000206,보산원2리(외보),36.68702256,127.07848108,34010,천안시,"보산원1길, 동남구, 천안시, 충청남도, 31220, 대한민국"
CAB285000208,광덕3구경로당,36.67752309,127.05866208,34010,천안시,"광풍로, 동남구, 천안시, 충청남도, 31220, 대한민국"
CAB285000209,광덕3구경로당,36.67768295,127.05870741,34010,천안시,"광풍로, 동남구, 천안시, 충청남도, 31220, 대한민국"
CAB285000210,광덕산휴게소,36.67269108,127.05097178,34010,천안시,"광풍로, 동남구, 천안시, 충청남도, 31220, 대한민국"
CAB285000211,광덕1리,36.6723311,127.04557917,34010,천안시,"해수길, 동남구, 천안시, 충청남도, 31220, 대한민국"
CAB285000212,광덕사(종점),36.67324894,127.04268716,34010,천안시,"해수길, 동남구, 천안시, 충청남도, 31220, 대한민국"
CAB285000214,광덕3리(은골),36.67847642,127.06175366,34010,천안시,"광풍로, 동남구, 천안시, 충청남도, 31220, 대한민국"
CAB285000215,보산원초등학교,36.68460796,127.07576241,34010,천안시,"보산원초등학교, 보산원2길, 동남구, 천안시, 충청남도, 31220, 대한민국"
CAB285000216,지장2리,36.67915892,127.07654497,34010,천안시,"지장길, 동남구, 천안시, 충청남도, 31220, 대한민국"
CAB285000217,지장리,36.6587895,127.0776767,34010,천안시,"지장길, 동남구, 천안시, 충청남도, 32509, 대한민국"
CAB285000218,석지골,36.6503742,127.0859391,34010,천안시,"지장길, 동남구, 천안시, 충청남도, 32509, 대한민국"
CAB285000219,대덕2리,36.69638017,127.09909331,34010,천안시,"신흥리1길, 동남구, 천안시, 충청남도, 31221, 대한민국"
CAB285000220,대덕2리,36.69645745,127.09923484,34010,천안시,"신흥리1길, 동남구, 천안시, 충청남도, 31221, 대한민국"
CAB285000221,신흥1리,36.69628172,127.10261007,34010,천안시,"신흥리1길, 동남구, 천안시, 충청남도, 31221, 대한민국"
CAB285000222,신흥1리,36.69643568,127.10236358,34010,천안시,"신흥리1길, 동남구, 천안시, 충청남도, 31221, 대한민국"
CAB285000223,광덕면행정복지센터,36.70137727,127.11215425,34010,천안시,"신흥리1길, 동남구, 천안시, 충청남도, 31221, 대한민국"
CAB285000224,무학리,36.6953133,127.123102,34010,천안시,"광덕로, 동남구, 천안시, 충청남도, 31221, 대한민국"
CAB285000225,무학리,36.6951952,127.12281205,34010,천안시,"광덕로, 동남구, 천안시, 충청남도, 31221, 대한민국"
CAB285000226,무학1리(저우실),36.6914755,127.1296636,34010,천안시,"광덕로, 동남구, 천안시, 충청남도, 31223, 대한민국"
CAB285000227,신덕리,36.68895964,127.13384908,34010,천안시,"광덕로, 동남구, 천안시, 충청남도, 31223, 대한민국"
CAB285000228,대평1리(대평원),36.68497297,127.15745574,34010,천안시,"차령고개로, 동남구, 천안시, 충청남도, 31223, 대한민국"
CAB285000229,대평2리,36.67414575,127.14595492,34010,천안시,"차령고개로, 동남구, 천안시, 충청남도, 31223, 대한민국"
CAB285000230,대평2리,36.6704363,127.13934574,34010,천안시,"차령고개로, 동남구, 천안시, 충청남도, 31223, 대한민국"
CAB285000231,원덕1리(원터),36.66029244,127.14009829,34010,천안시,"동남구, 천안시, 충청남도, 31223, 대한민국"
CAB285000232,원덕2리,36.65670669,127.13503338,34010,천안시,"동남구, 천안시, 충청남도, 30007, 대한민국"
CAB285000233,원덕2리(밤나무골),36.6607495,127.1245697,34010,천안시,"차령고개로, 인풍리, 공주시, 충청남도, 32512, 대한민국"
CAB285000235,사현2리,36.6334671,127.1235332,34010,천안시,"차령고개로, 인풍리, 공주시, 충청남도, 32512, 대한민국"
CAB285000237,광정,36.6121017,127.1218446,34010,천안시,"광정교, 광정리, 공주시, 충청남도, 32512, 대한민국"
CAB285000238,행정리,36.6884835,127.1573738,34010,천안시,"차령고개로, 동남구, 천안시, 충청남도, 31223, 대한민국"
CAB285000255,풍서4리(호정),36.7210427,127.1323973,34010,천안시,"가송로, 동남구, 천안시, 충청남도, 31216, 대한민국"
CAB285000266,소정리,36.7247114,127.1579946,34010,천안시,"소정면, 세종, 30001, 대한민국"
CAB285000270,소사리,36.73509962,127.17180741,34010,천안시,"학수소사길, 동남구, 천안시, 충청남도, 30001, 대한민국"
CAB285000271,영흥산업,36.73791311,127.17219813,34010,천안시,"학수소사길, 동남구, 천안시, 충청남도, 31225, 대한민국"
CAB285000272,영흥산업,36.73805241,127.1719707,34010,천안시,"학수소사길, 동남구, 천안시, 충청남도, 31225, 대한민국"
CAB285000273,대우자동차앞,36.7447854,127.16367215,34010,천안시,"미죽로, 동남구, 천안시, 충청남도, 31215, 대한민국"
CAB285000274,미죽2리마을회관,36.74353242,127.15883165,34010,천안시,"미죽로, 동남구, 천안시, 충청남도, 31215, 대한민국"
CAB285000275,미죽리,36.7386907,127.1515135,34010,천안시,"미죽로, 동남구, 천안시, 충청남도, 31215, 대한민국"
CAB285000276,대우자동차앞,36.7448411,127.16437343,34010,천안시,"미죽로, 동남구, 천안시, 충청남도, 31215, 대한민국"
CAB285000277,도장1리,36.75107588,127.1874264,34010,천안시,"도장로, 동남구, 천안시, 충청남도, 31225, 대한민국"
CAB285000278,도장리,36.7470746,127.1798119,34010,천안시,"도장초등학교, 73, 도장1길, 동남구, 천안시, 충청남도, 31225, 대한민국"
CAB285000279,도장리,36.74560129,127.17070741,34010,천안시,"세종로, 동남구, 천안시, 충청남도, 31225, 대한민국"
CAB285000280,삼성리,36.7536301,127.17124127,34010,천안시,"도전마을길, 동남구, 천안시, 충청남도, 31226, 대한민국"
CAB285000281,삼성리,36.75471466,127.17098241,34010,천안시,"천안대로, 동남구, 천안시, 충청남도, 31226, 대한민국"
CAB285000282,삼성1리,36.75852631,127.17140574,34010,천안시,"천안대로, 동남구, 천안시, 충청남도, 31226, 대한민국"
CAB285000283,도리티고개,36.76701127,127.16644741,34010,천안시,"천안대로, 동남구, 천안시, 충청남도, 31212, 대한민국"
CAB285000284,선문대(천안),36.7730421,127.1646065,34010,천안시,"선문대학교 천안캠퍼스, 277, 천안대로, 동남구, 천안시, 충청남도, 31212, 대한민국"
CAB285000285,선문대(천안),36.77294961,127.16492241,34010,천안시,"천안대로, 동남구, 천안시, 충청남도, 31212, 대한민국"
CAB285000287,백석농공단지입구,36.82297966,127.10901458,34010,천안시,"음봉로, 백석동, 서북구, 천안시, 충청남도, 31094, 대한민국"
CAB285000293,스마일시티,36.84065184,127.10151844,34010,천안시,"스마일빌딩, 1-7, 3공단6로, 차암동, 서북구, 천안시, 충청남도, 31085, 대한민국"
CAB285000295,마정교회,36.8793451,127.0995104,34010,천안시,"금곡로, 직산읍, 서북구, 천안시, 충청남도, 31029, 대한민국"
CAB285000296,마정리,36.86866501,127.10062841,34010,천안시,"금곡로, 직산읍, 서북구, 천안시, 충청남도, 31029, 대한민국"
CAB285000297,마정리,36.8683375,127.10065186,34010,천안시,"직산읍, 서북구, 천안시, 충청남도, 31418, 대한민국"
CAB285000298,마정공단,36.86413633,127.10384241,34010,천안시,"금곡로, 마정산업단지, 직산읍, 서북구, 천안시, 충청남도, 31418, 대한민국"
CAB285000299,마정공단,36.86392598,127.10376114,34010,천안시,"금곡로, 마정산업단지, 직산읍, 서북구, 천안시, 충청남도, 31418, 대한민국"
CAB285000300,코리아웨코스다㈜,36.86074688,127.10488644,34010,천안시,"산동로, 직산읍, 서북구, 아산시, 충청남도, 31418, 대한민국"
CAB285000301,신갈리(갈미),36.8578313,127.1091075,34010,천안시,"산동로, 직산읍, 서북구, 아산시, 충청남도, 31418, 대한민국"
CAB285000302,차암1통,36.85236462,127.11538241,34010,천안시,"수레터1길, 차암동, 서북구, 천안시, 충청남도, 31075, 대한민국"
CAB285000303,동보아파트,36.87002016,127.11861873,34010,천안시,"동보아파트, 상덕로, 천안제4일반산업단지, 직산읍, 서북구, 천안시, 충청남도, 31039, 대한민국"
CAB285000304,동보아파트,36.870149,127.1188722,34010,천안시,"32, 상덕로, 천안제4일반산업단지, 직산읍, 서북구, 천안시, 충청남도, 31039, 대한민국"
CAB285000305,우성8차아파트,36.8697105,127.1255502,34010,천안시,"101, 자은가리1길, 직산읍, 서북구, 천안시, 충청남도, 31039, 대한민국"
CAB285000306,상덕리,36.8825046,127.12353074,34010,천안시,"상덕로, 직산읍, 서북구, 천안시, 충청남도, 31029, 대한민국"
CAB285000307,상덕리,36.8904538,127.12475356,34010,천안시,"상덕로, 직산읍, 서북구, 천안시, 충청남도, 31029, 대한민국"
CAB285000308,상덕2리,36.8917513,127.12734407,34010,천안시,"상덕로, 직산읍, 서북구, 천안시, 충청남도, 31029, 대한민국"
CAB285000309,상덕2리,36.89163819,127.12743498,34010,천안시,"상덕로, 직산읍, 서북구, 천안시, 충청남도, 31029, 대한민국"
CAB285000310,직산부영아파트,36.89329797,127.13716574,34010,천안시,"천안대로, 직산읍, 서북구, 천안시, 충청남도, 31037, 대한민국"
CAB285000311,직산부영아파트,36.89320774,127.13760676,34010,천안시,"직산부영아파트, 천안대로, 직산읍, 서북구, 천안시, 충청남도, 31037, 대한민국"
CAB285000312,거리막,36.88611795,127.14275908,34010,천안시,"천안대로, 직산읍, 서북구, 천안시, 충청남도, 31037, 대한민국"
CAB285000313,삼은6리,36.88494247,127.14318345,34010,천안시,"천안대로, 직산읍, 서북구, 천안시, 충청남도, 31037, 대한민국"
CAB285000314,삼은리,36.87644298,127.14554573,34010,천안시,"부송로, 직산읍, 서북구, 천안시, 충청남도, 31050, 대한민국"
CAB285000315,자은가리,36.87922466,127.12423574,34010,천안시,"부송로, 직산읍, 서북구, 천안시, 충청남도, 31038, 대한민국"
CAB285000316,응원리,36.7683294,127.1851267,34010,천안시,"충절로, 동남구, 천안시, 충청남도, 31224, 대한민국"
CAB285000317,응원리,36.76846963,127.18521075,34010,천안시,"충절로, 동남구, 천안시, 충청남도, 31224, 대한민국"
CAB285000318,세광엔리치빌,36.76821627,127.18905574,34010,천안시,"687, 충절로, 응원리, 천안시, 충청남도, 31224, 대한민국"
CAB285000319,세광엔리치빌,36.76802961,127.18923408,34010,천안시,"충절로, 동남구, 천안시, 충청남도, 31224, 대한민국"
CAB285000320,동우아파트입구,36.76803794,127.19756908,34010,천안시,"충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
CAB285000321,동우아파트입구,36.76786054,127.19769092,34010,천안시,"충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
CAB285000322,동우아파트,36.77097152,127.19509356,34010,천안시,"동우아파트, 신계1길, 동남구, 천안시, 충청남도, 31224, 대한민국"
CAB285000323,신계초등학교,36.76964628,127.2022774,34010,천안시,"충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
CAB285000324,신계초등학교,36.76955151,127.20259648,34010,천안시,"충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
CAB285000325,교천리(돌마루),36.77697069,127.19853022,34010,천안시,"동남구, 천안시, 충청남도, 31233, 대한민국"
CAB285000326,지산2리,36.79548943,127.1940977,34010,천안시,"교천지산길, 동남구, 천안시, 충청남도, 31233, 대한민국"
CAB285000327,지산1리,36.78696627,127.19500575,34010,천안시,"교천지산길, 동남구, 천안시, 충청남도, 31233, 대한민국"
CAB285000328,승천삼거리,36.76992462,127.20600908,34010,천안시,"성남로, 동남구, 천안시, 충청남도, 31234, 대한민국"
CAB285000330,천안정미소앞,36.76623889,127.21051502,34010,천안시,"성남로, 동남구, 천안시, 충청남도, 31234, 대한민국"
CAB285000331,천정2리,36.7615138,127.2131041,34010,천안시,"성남로, 동남구, 천안시, 충청남도, 31234, 대한민국"
CAB285000333,용원2리(용산),36.75243755,127.21706689,34010,천안시,"성남로, 동남구, 천안시, 충청남도, 31234, 대한민국"
CAB285000334,용원1리,36.74771231,127.21792497,34010,천안시,"성남로, 동남구, 천안시, 충청남도, 31234, 대한민국"
CAB285000336,복지회관,36.74259011,127.23334869,34010,천안시,"신사대화로, 동남구, 천안시, 충청남도, 31245, 대한민국"
CAB285000337,성남행정복지센터,36.74264629,127.23584407,34010,천안시,"신사초등학교, 155, 신사대화로, 동남구, 천안시, 충청남도, 31245, 대한민국"
CAB285000338,성남우체국,36.74125323,127.2383785,34010,천안시,"신사초등학교, 155, 신사대화로, 동남구, 천안시, 충청남도, 31245, 대한민국"
CAB285000339,신사1리,36.74022294,127.24184241,34010,천안시,"신사대화로, 동남구, 천안시, 충청남도, 31245, 대한민국"
CAB285000340,대흥리,36.735561,127.237794,34010,천안시,"대흥1길, 동남구, 천안시, 충청남도, 31245, 대한민국"
CAB285000341,대정리(목골저수지),36.72952628,127.21401074,34010,천안시,"약수로, 동남구, 천안시, 충청남도, 31245, 대한민국"
CAB285000343,석곡리,36.74107893,127.22246044,34010,천안시,"동남구, 천안시, 충청남도, 31245, 대한민국"
CAB285000344,석곡2리,36.73882623,127.22816449,34010,천안시,"동남구, 천안시, 충청남도, 31245, 대한민국"
CAB285000345,용원1리,36.7471417,127.2139227,34010,천안시,"도장로, 동남구, 천안시, 충청남도, 31225, 대한민국"
CAB285000346,"용원3리(노원,석현)",36.7517499,127.2093809,34010,천안시,"동남구, 천안시, 충청남도, 31234, 대한민국"
CAB285000347,천정1리(한천),36.7643008,127.2085212,34010,천안시,"동남구, 천안시, 충청남도, 31234, 대한민국"
CAB285000348,농업기술센터,36.77229461,127.20793651,34010,천안시,"876, 충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
CAB285000349,이수프라임아파트,36.77292011,127.2093196,34010,천안시,"890, 충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
CAB285000350,신도브래뉴2차아파트,36.77458129,127.21137908,34010,천안시,"917, 충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
CAB285000351,신도2차아파트,36.77435193,127.21147329,34010,천안시,"9098, 충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
CAB285000352,신도브래뉴1차아파트,36.77616048,127.21641466,34010,천안시,"신도브래뉴1차아파트, 충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
CAB285000353,신도브래뉴1차 아파트,36.7759193,127.2172371,34010,천안시,"충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
CAB285000356,연합초원아파트,36.77067294,127.23063408,34010,천안시,"운전2리(독립기념관), 충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
CAB285000357,목천IC,36.77005464,127.23150073,34010,천안시,"1107, 충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
CAB285000358,연춘리,36.77006964,127.25069408,34010,천안시,"충절로, 동남구, 천안시, 충청남도, 31243, 대한민국"
CAB285000359,연춘리,36.7697706,127.2512138,34010,천안시,"충절로, 동남구, 천안시, 충청남도, 31243, 대한민국"
CAB285000360,상동리,36.770223,127.2603872,34010,천안시,"충절로, 동남구, 천안시, 충청남도, 31243, 대한민국"
