,정류장번호,정류장명,위도,경도,정보수집일시,모바일단축번호,도시코드,도시명,관리도시명,주소
158,CAB285000287,백석농공단지입구,36.82297966,127.10901458,20221012050102.0,287.0,34010.0,천안시,천안,"음봉로, 백석동, 서북구, 천안시, 충청남도, 31094, 대한민국"
159,CAB285000293,스마일시티,36.84065184,127.10151844,20221012050102.0,293.0,34010.0,천안시,천안,"스마일빌딩, 1-7, 3공단6로, 차암동, 서북구, 천안시, 충청남도, 31085, 대한민국"
160,CAB285000295,마정교회,36.8793451,127.0995104,20221012050102.0,295.0,34010.0,천안시,천안,"금곡로, 직산읍, 서북구, 천안시, 충청남도, 31029, 대한민국"
161,CAB285000296,마정리,36.86866501,127.10062841,20221012050102.0,296.0,34010.0,천안시,천안,"금곡로, 직산읍, 서북구, 천안시, 충청남도, 31029, 대한민국"
162,CAB285000297,마정리,36.8683375,127.10065186,20221012050102.0,297.0,34010.0,천안시,천안,"직산읍, 서북구, 천안시, 충청남도, 31418, 대한민국"
163,CAB285000298,마정공단,36.86413633,127.10384241,20221012050102.0,298.0,34010.0,천안시,천안,"금곡로, 마정산업단지, 직산읍, 서북구, 천안시, 충청남도, 31418, 대한민국"
164,CAB285000299,마정공단,36.86392598,127.10376114,20221012050102.0,299.0,34010.0,천안시,천안,"금곡로, 마정산업단지, 직산읍, 서북구, 천안시, 충청남도, 31418, 대한민국"
165,CAB285000300,코리아웨코스다㈜,36.86074688,127.10488644,20221012050102.0,300.0,34010.0,천안시,천안,"산동로, 직산읍, 서북구, 아산시, 충청남도, 31418, 대한민국"
166,CAB285000301,신갈리(갈미),36.8578313,127.1091075,20221012050102.0,301.0,34010.0,천안시,천안,"산동로, 직산읍, 서북구, 아산시, 충청남도, 31418, 대한민국"
167,CAB285000302,차암1통,36.85236462,127.11538241,20221012050102.0,302.0,34010.0,천안시,천안,"수레터1길, 차암동, 서북구, 천안시, 충청남도, 31075, 대한민국"
168,CAB285000303,동보아파트,36.87002016,127.11861873,20221012050102.0,303.0,34010.0,천안시,천안,"동보아파트, 상덕로, 천안제4일반산업단지, 직산읍, 서북구, 천안시, 충청남도, 31039, 대한민국"
169,CAB285000304,동보아파트,36.870149,127.1188722,20221012050102.0,304.0,34010.0,천안시,천안,"32, 상덕로, 천안제4일반산업단지, 직산읍, 서북구, 천안시, 충청남도, 31039, 대한민국"
170,CAB285000305,우성8차아파트,36.8697105,127.1255502,20221012050102.0,305.0,34010.0,천안시,천안,"자은가리1길, 직산읍, 서북구, 천안시, 충청남도, 31039, 대한민국"
171,CAB285000306,상덕리,36.8825046,127.12353074,20221012050102.0,306.0,34010.0,천안시,천안,"상덕로, 직산읍, 서북구, 천안시, 충청남도, 31029, 대한민국"
172,CAB285000307,상덕리,36.8904538,127.12475356,20221012050102.0,307.0,34010.0,천안시,천안,"상덕로, 직산읍, 서북구, 천안시, 충청남도, 31029, 대한민국"
173,CAB285000308,상덕2리,36.8917513,127.12734407,20221012050102.0,308.0,34010.0,천안시,천안,"상덕로, 직산읍, 서북구, 천안시, 충청남도, 31029, 대한민국"
174,CAB285000309,상덕2리,36.89163819,127.12743498,20221012050102.0,309.0,34010.0,천안시,천안,"상덕로, 직산읍, 서북구, 천안시, 충청남도, 31029, 대한민국"
175,CAB285000310,직산부영아파트,36.89329797,127.13716574,20221012050102.0,310.0,34010.0,천안시,천안,"천안대로, 직산읍, 서북구, 천안시, 충청남도, 31037, 대한민국"
176,CAB285000311,직산부영아파트,36.89320774,127.13760676,20221012050102.0,311.0,34010.0,천안시,천안,"직산부영아파트, 천안대로, 직산읍, 서북구, 천안시, 충청남도, 31037, 대한민국"
177,CAB285000312,거리막,36.88611795,127.14275908,20221012050102.0,312.0,34010.0,천안시,천안,"천안대로, 직산읍, 서북구, 천안시, 충청남도, 31037, 대한민국"
178,CAB285000313,삼은6리,36.88494247,127.14318345,20221012050102.0,313.0,34010.0,천안시,천안,"천안대로, 직산읍, 서북구, 천안시, 충청남도, 31037, 대한민국"
179,CAB285000314,삼은리,36.87644298,127.14554573,20221012050102.0,314.0,34010.0,천안시,천안,"부송로, 직산읍, 서북구, 천안시, 충청남도, 31050, 대한민국"
180,CAB285000315,자은가리,36.87922466,127.12423574,20221012050102.0,315.0,34010.0,천안시,천안,"부송로, 직산읍, 서북구, 천안시, 충청남도, 31038, 대한민국"
181,CAB285000316,응원리,36.7683294,127.1851267,20221012050102.0,316.0,34010.0,천안시,천안,"충절로, 동남구, 천안시, 충청남도, 31224, 대한민국"
182,CAB285000317,응원리,36.76846963,127.18521075,20221012050102.0,317.0,34010.0,천안시,천안,"충절로, 동남구, 천안시, 충청남도, 31224, 대한민국"
183,CAB285000318,세광엔리치빌,36.76821627,127.18905574,20221012050102.0,318.0,34010.0,천안시,천안,"687, 충절로, 응원리, 천안시, 충청남도, 31224, 대한민국"
184,CAB285000319,세광엔리치빌,36.76802961,127.18923408,20221012050102.0,319.0,34010.0,천안시,천안,"충절로, 동남구, 천안시, 충청남도, 31224, 대한민국"
185,CAB285000320,동우아파트입구,36.76803794,127.19756908,20221012050102.0,320.0,34010.0,천안시,천안,"충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
186,CAB285000321,동우아파트입구,36.76786054,127.19769092,20221012050102.0,321.0,34010.0,천안시,천안,"충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
187,CAB285000322,동우아파트,36.77097152,127.19509356,20221012050102.0,322.0,34010.0,천안시,천안,"동우아파트, 신계1길, 동남구, 천안시, 충청남도, 31224, 대한민국"
188,CAB285000323,신계초등학교,36.76964628,127.2022774,20221012050102.0,323.0,34010.0,천안시,천안,"신계초등학교, 243-9, 천정1길, 동남구, 천안시, 충청남도, 31233, 대한민국"
189,CAB285000324,신계초등학교,36.76955151,127.20259648,20221012050102.0,324.0,34010.0,천안시,천안,"충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
190,CAB285000325,교천리(돌마루),36.77697069,127.19853022,20221012050102.0,325.0,34010.0,천안시,천안,"동남구, 천안시, 충청남도, 31233, 대한민국"
191,CAB285000326,지산2리,36.79548943,127.1940977,20221012050102.0,326.0,34010.0,천안시,천안,"교천지산길, 동남구, 천안시, 충청남도, 31233, 대한민국"
192,CAB285000327,지산1리,36.78696627,127.19500575,20221012050102.0,327.0,34010.0,천안시,천안,"교천지산길, 동남구, 천안시, 충청남도, 31233, 대한민국"
193,CAB285000328,승천삼거리,36.76992462,127.20600908,20221012050102.0,328.0,34010.0,천안시,천안,"성남로, 동남구, 천안시, 충청남도, 31233, 대한민국"
194,CAB285000330,천안정미소앞,36.76623889,127.21051502,20221012050102.0,330.0,34010.0,천안시,천안,"성남로, 동남구, 천안시, 충청남도, 31233, 대한민국"
195,CAB285000331,천정2리,36.7615138,127.2131041,20221012050102.0,331.0,34010.0,천안시,천안,"성남로, 동남구, 천안시, 충청남도, 31233, 대한민국"
196,CAB285000333,용원2리(용산),36.75243755,127.21706689,20221012050102.0,333.0,34010.0,천안시,천안,"성남로, 동남구, 천안시, 충청남도, 31233, 대한민국"
197,CAB285000334,용원1리,36.74771231,127.21792497,20221012050102.0,334.0,34010.0,천안시,천안,"성남로, 동남구, 천안시, 충청남도, 31233, 대한민국"
198,CAB285000336,복지회관,36.74259011,127.23334869,20221012050102.0,336.0,34010.0,천안시,천안,"신사대화로, 동남구, 천안시, 충청남도, 31245, 대한민국"
199,CAB285000337,성남행정복지센터,36.74264629,127.23584407,20221012050102.0,337.0,34010.0,천안시,천안,"신사초등학교, 155, 신사대화로, 동남구, 천안시, 충청남도, 31245, 대한민국"
200,CAB285000338,성남우체국,36.74125323,127.2383785,20221012050102.0,338.0,34010.0,천안시,천안,"신사초등학교, 155, 신사대화로, 동남구, 천안시, 충청남도, 31245, 대한민국"
201,CAB285000339,신사1리,36.74022294,127.24184241,20221012050102.0,339.0,34010.0,천안시,천안,"신사대화로, 동남구, 천안시, 충청남도, 31245, 대한민국"
202,CAB285000340,대흥리,36.735561,127.237794,20221012050102.0,340.0,34010.0,천안시,천안,"대흥1길, 동남구, 천안시, 충청남도, 31245, 대한민국"
203,CAB285000341,대정리(목골저수지),36.72952628,127.21401074,20221012050102.0,341.0,34010.0,천안시,천안,"약수로, 동남구, 천안시, 충청남도, 31245, 대한민국"
204,CAB285000343,석곡리,36.74107893,127.22246044,20221012050102.0,343.0,34010.0,천안시,천안,"동남구, 천안시, 충청남도, 31245, 대한민국"
205,CAB285000344,석곡2리,36.73882623,127.22816449,20221012050102.0,344.0,34010.0,천안시,천안,"동남구, 천안시, 충청남도, 31245, 대한민국"
206,CAB285000345,용원1리,36.7471417,127.2139227,20221012050102.0,345.0,34010.0,천안시,천안,"도장로, 동남구, 천안시, 충청남도, 31225, 대한민국"
207,CAB285000346,"용원3리(노원,석현)",36.7517499,127.2093809,20221012050102.0,346.0,34010.0,천안시,천안,"동남구, 천안시, 충청남도, 31234, 대한민국"
208,CAB285000347,천정1리(한천),36.7643008,127.2085212,20221012050102.0,347.0,34010.0,천안시,천안,"동남구, 천안시, 충청남도, 31234, 대한민국"
209,CAB285000348,농업기술센터,36.77229461,127.20793651,20221012050102.0,348.0,34010.0,천안시,천안,"876, 충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
210,CAB285000349,이수프라임아파트,36.77292011,127.2093196,20221012050102.0,349.0,34010.0,천안시,천안,"890, 충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
211,CAB285000350,신도브래뉴2차아파트,36.77458129,127.21137908,20221012050102.0,350.0,34010.0,천안시,천안,"917, 충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
212,CAB285000351,신도2차아파트,36.77435193,127.21147329,20221012050102.0,351.0,34010.0,천안시,천안,"9098, 충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
213,CAB285000352,신도브래뉴1차아파트,36.77616048,127.21641466,20221012050102.0,352.0,34010.0,천안시,천안,"신도브래뉴1차아파트, 충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
214,CAB285000353,신도브래뉴1차 아파트,36.7759193,127.2172371,20221012050102.0,353.0,34010.0,천안시,천안,"충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
215,CAB285000356,연합초원아파트,36.77067294,127.23063408,20221012050102.0,356.0,34010.0,천안시,천안,"운전2리(독립기념관), 충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
216,CAB285000357,목천IC,36.77005464,127.23150073,20221012050102.0,357.0,34010.0,천안시,천안,"1107, 충절로, 동남구, 천안시, 충청남도, 31233, 대한민국"
217,CAB285000358,연춘리,36.77006964,127.25069408,20221012050102.0,358.0,34010.0,천안시,천안,"충절로, 동남구, 천안시, 충청남도, 31243, 대한민국"
218,CAB285000359,연춘리,36.7697706,127.2512138,20221012050102.0,359.0,34010.0,천안시,천안,"충절로, 동남구, 천안시, 충청남도, 31243, 대한민국"
219,CAB285000360,상동리,36.770223,127.2603872,20221012050102.0,360.0,34010.0,천안시,천안,"충절로, 동남구, 천안시, 충청남도, 31243, 대한민국"
220,CAB285000361,상동2리,36.770277,127.2634809,20221012050102.0,361.0,34010.0,천안시,천안,"충절로, 동남구, 천안시, 충청남도, 31243, 대한민국"
221,CAB285000363,화성3리,36.75490422,127.26420355,20221012050102.0,363.0,34010.0,천안시,천안,"5산단로, 동남구, 천안시, 충청남도, 31253, 대한민국"
222,CAB285000364,화성3리,36.7524873,127.2658141,20221012050102.0,364.0,34010.0,천안시,천안,"5산단로, 동남구, 천안시, 충청남도, 31253, 대한민국"
223,CAB285000365,화성1리,36.75042619,127.2629588,20221012050102.0,365.0,34010.0,천안시,천안,"세성로, 동남구, 천안시, 충청남도, 31245, 대한민국"
224,CAB285000366,화성2리(공달원),36.75066036,127.25986022,20221012050102.0,366.0,34010.0,천안시,천안,"세성로, 동남구, 천안시, 충청남도, 31245, 대한민국"
225,CAB285000367,화성2리,36.74941194,127.2571202,20221012050102.0,367.0,34010.0,천안시,천안,"세성로, 동남구, 천안시, 충청남도, 31245, 대한민국"
226,CAB285000368,화성2리,36.74950798,127.25700907,20221012050102.0,368.0,34010.0,천안시,천안,"세성로, 동남구, 천안시, 충청남도, 31245, 대한민국"
227,CAB285000369,화성2리,36.74733858,127.25237821,20221012050102.0,369.0,34010.0,천안시,천안,"세성로, 동남구, 천안시, 충청남도, 31245, 대한민국"
228,CAB285000370,대화1리(대초),36.73798295,127.24731741,20221012050102.0,370.0,34010.0,천안시,천안,"신사대화로, 동남구, 천안시, 충청남도, 31245, 대한민국"
229,CAB285000371,대화리,36.73484368,127.25278188,20221012050102.0,371.0,34010.0,천안시,천안,"신사대화로, 동남구, 천안시, 충청남도, 31245, 대한민국"
230,CAB285000372,천남중학교,36.7308549,127.2587703,20221012050102.0,372.0,34010.0,천안시,천안,"신사대화로, 동남구, 천안시, 충청남도, 31245, 대한민국"
231,CAB285000373,천남중학교,36.73086295,127.25908575,20221012050102.0,373.0,34010.0,천안시,천안,"신사대화로, 동남구, 천안시, 충청남도, 31245, 대한민국"
232,CAB285000374,봉양리입구,36.7271063,127.26164574,20221012050102.0,374.0,34010.0,천안시,천안,"성남로, 동남구, 천안시, 충청남도, 31251, 대한민국"
233,CAB285000375,봉양1리,36.70106447,127.26133919,20221012050102.0,375.0,34010.0,천안시,천안,"봉양1길, 동남구, 천안시, 충청남도, 31251, 대한민국"
234,CAB285000376,봉양2리,36.7195263,127.25466075,20221012050102.0,376.0,34010.0,천안시,천안,"봉양1길, 동남구, 천안시, 충청남도, 31251, 대한민국"
235,CAB285000377,신덕1리,36.72051544,127.24582091,20221012050102.0,377.0,34010.0,천안시,천안,"성남신덕1길, 동남구, 천안시, 충청남도, 31245, 대한민국"
236,CAB285000378,신덕3리,36.720686,127.2341506,20221012050102.0,378.0,34010.0,천안시,천안,"성남신덕1길, 동남구, 천안시, 충청남도, 31245, 대한민국"
237,CAB285000379,신풍3리(신암),36.72772881,127.26502742,20221012050102.0,379.0,34010.0,천안시,천안,"동남구, 천안시, 충청남도, 31251, 대한민국"
238,CAB285000380,신풍2리,36.72890159,127.27036591,20221012050102.0,380.0,34010.0,천안시,천안,"성남로, 동남구, 천안시, 충청남도, 31251, 대한민국"
239,CAB285000381,해정2리(대해),36.7284135,127.2733594,20221012050102.0,381.0,34010.0,천안시,천안,"성남로, 동남구, 천안시, 충청남도, 31251, 대한민국"
240,CAB285000382,신풍1리(감절),36.7393926,127.2719427,20221012050102.0,382.0,34010.0,천안시,천안,"5산단로, 동남구, 천안시, 충청남도, 31251, 대한민국"
241,CAB285000383,해정1리,36.71976377,127.2774227,20221012050102.0,383.0,34010.0,천안시,천안,"수신로, 동남구, 천안시, 충청남도, 31251, 대한민국"
242,CAB285000385,백자4리,36.70505964,127.27375408,20221012050102.0,385.0,34010.0,천안시,천안,"수신로, 동남구, 천안시, 충청남도, 31251, 대한민국"
243,CAB285000386,백자3리,36.70223295,127.27606074,20221012050102.0,386.0,34010.0,천안시,천안,"백자1길, 동남구, 천안시, 충청남도, 31251, 대한민국"
244,CAB285000387,백자2리(한버들),36.7084016,127.2739444,20221012050102.0,387.0,34010.0,천안시,천안,"수신로, 동남구, 천안시, 충청남도, 31251, 대한민국"
245,CAB285000388,백자1리,36.70771963,127.28404242,20221012050102.0,388.0,34010.0,천안시,천안,"백자3길, 동남구, 천안시, 충청남도, 31251, 대한민국"
246,CAB285000389,발산리,36.7225546,127.28733908,20221012050102.0,389.0,34010.0,천안시,천안,"발산1길, 동남구, 천안시, 충청남도, 31251, 대한민국"
247,CAB285000390,수신면행정복지센터,36.73091794,127.28149741,20221012050102.0,390.0,34010.0,천안시,천안,"수신보건지소, 436, 수신로, 동남구, 천안시, 충청남도, 31251, 대한민국"
248,CAB285000391,수신초등학교,36.73273731,127.28400458,20221012050102.0,391.0,34010.0,천안시,천안,"수신초등학교, 459, 수신로, 동남구, 천안시, 충청남도, 31251, 대한민국"
